premise	hypothesis	label
Saving involves not only wealth, but wealth itself motivates the choice to save.	Wealth and saving are not necessarily related.	2
Saving involves not only wealth, but wealth itself motivates the choice to save.	The wealthy are likely to keep a large portion of their income.	1
For example, one company we looked at had access to two contracts that required the company to incorporate a new business and quickly restructure to meet the needs of a growing business.	Although there were two meetings, it was not necessary for the company to go under a new management structure.	2
For example, one company we looked at had access to two contracts that required the company to incorporate a new business and quickly restructure to meet the needs of a growing business.	Mergers and reorganizations have caused unrest in the workplace.	1
For example, one company we looked at had access to two contracts that required the company to incorporate a new business and quickly restructure to meet the needs of a growing business.	We reviewed a company that had gone through restructuring and had to restructure quickly to meet business needs.	0
planning, we were concerned that the payment would be approved before it was confirmed that the trip had taken place.	We knew that the payment would take time.	2
planning, we were concerned that the payment would be approved before it was confirmed that the trip had taken place.	We assumed that the payment would be successful before it was confirmed.	0
planning, we were concerned that the payment would be approved before it was confirmed that the trip had taken place.	We thought that the payment would be premature and that we had been cheated.	1
Technology is deeply integrated into business processes in these companies because technology is seen as a business enabler, not just a tool.	Advanced editing software is another important area of focus for technology companies.	1
Technology is deeply integrated into business processes in these companies because technology is seen as a business enabler, not just a tool.	Technology is merely a tool, not a marketing tool.	2
Technology is deeply integrated into business processes in these companies because technology is seen as a business enabler, not just a tool.	Companies are embracing technology.	0
Two ideas that appear in the literature may help with future light research.	The literature can change how we evaluate samples.	1
Two ideas that appear in the literature may help with future light research.	The literature may change the course of future research.	0
Two ideas that appear in the literature may help with future light research.	There is little to be done when it comes to the interpretation of the investigations.	2
The lines made of boxes show how happy all the mailers are and the lines made of diamonds show the loss (if any) of handing the job over to someone else.	The lines explain that the happiness of mailers is 10%.	1
The lines made of boxes show how happy all the mailers are and the lines made of diamonds show the loss (if any) of handing the job over to someone else.	The lines show nothing but the road.	2
The lines made of boxes show how happy all the mailers are and the lines made of diamonds show the loss (if any) of handing the job over to someone else.	The lines show how happy the people who send the mail are.	0
Based on a risk assessment, Centrelink has developed a number of prevention initiatives aimed at educating beneficiaries and employers on income reporting requirements.	Centrelink did not know how to put the matter on the table.	2
Based on a risk assessment, Centrelink has developed a number of prevention initiatives aimed at educating beneficiaries and employers on income reporting requirements.	Centrelink had many schemes to educate people about income reporting because the government was losing a lot of money due to errors.	1
Based on a risk assessment, Centrelink has developed a number of prevention initiatives aimed at educating beneficiaries and employers on income reporting requirements.	Centrelink had many strategies for educating people about income reporting.	0
This allowed for the production of design prototypes before companies invested in equipment designs to build prototypes representing production for the demonstration period.	They could demonstrate how the design works.	0
This allowed for the production of design prototypes before companies invested in equipment designs to build prototypes representing production for the demonstration period.	They could show the company that it was unwise to build new factories.	1
This allowed for the production of design prototypes before companies invested in equipment designs to build prototypes representing production for the demonstration period.	They didn't know how to demonstrate the impact of investments.	2
The South Carolina partnership produced another success the following year.	No people worked together in South Carolina.	2
The South Carolina partnership produced another success the following year.	The SC has worked together.	0
The South Carolina partnership produced another success the following year.	The delegates from South Carolina work together.	1
According to the official Board, the certificates of the Board's rule 605 (b) were not issued to the Chief Advisor of Small Business Administration.	The board did not certify the SBA and left the task to the inspector's office.	1
According to the official Board, the certificates of the Board's rule 605 (b) were not issued to the Chief Advisor of Small Business Administration.	The board did not issue SBA certificates.	0
According to the official Board, the certificates of the Board's rule 605 (b) were not issued to the Chief Advisor of Small Business Administration.	The board gave certificates to anyone who asked for them daily.	2
If there is a match for the hotel and other expenses, the trip will be guaranteed.	Most hotels in the country accept credit card payments.	1
If there is a match for the hotel and other expenses, the trip will be guaranteed.	The trip itself will be guaranteed with hotel reservations.	0
If there is a match for the hotel and other expenses, the trip will be guaranteed.	There is no other way to ascertain whether the voyage took place or not.	2
For example, one town we visited has 600 software companies.	Large cities are ideal locations for software companies.	1
For example, one town we visited has 600 software companies.	One city is home to several software companies.	0
For example, one town we visited has 600 software companies.	Software companies avoid subsidies because of certain regulatory reasons.	2
When success is measured, perfection is unattainable.	You can do great work if you work hard.	2
When success is measured, perfection is unattainable.	It will not be perfect.	0
When success is measured, perfection is unattainable.	You cannot be perfect because we are all imperfect.	1
The person who rented Hazmi and Mihdhar a room in 2000 is a law - abiding citizen who has long had a good relationship with police and FBI agents.	Hazmi and Mihdhar bought a house and did not know anyone.	2
The person who rented Hazmi and Mihdhar a room in 2000 is a law - abiding citizen who has long had a good relationship with police and FBI agents.	Hazmi and Mihdhar rented a room for a year for $500 a day.	1
The person who rented Hazmi and Mihdhar a room in 2000 is a law - abiding citizen who has long had a good relationship with police and FBI agents.	Hazmi and Mihdhar have rented a room.	0
For their visit to Bosnia, see the investigative report, Interviews with a Saudi al Qaeda member, October 3, 2001.	An al Qaeda operative made 18 trips to Bosnia in 2001.	1
For their visit to Bosnia, see the investigative report, Interviews with a Saudi al Qaeda member, October 3, 2001.	An al Qaeda member went to Bosnia.	0
For their visit to Bosnia, see the investigative report, Interviews with a Saudi al Qaeda member, October 3, 2001.	There was no evidence of a Quaeda member going to Bosnia.	2
Jane asked the New York attorney who handled Mihdhar's investigation to sign a FISA consent form to show that the attorney understood how to handle FISA information.	Jane requested that the settlement form be signed by a judge.	1
Jane asked the New York attorney who handled Mihdhar's investigation to sign a FISA consent form to show that the attorney understood how to handle FISA information.	Jane asked for a signed consent form.	0
Jane asked the New York attorney who handled Mihdhar's investigation to sign a FISA consent form to show that the attorney understood how to handle FISA information.	Jane said the FISA agreement is important.	2
There was nothing interesting about them and about the security that was involved in the security check.	Shocking evidence was found during the security check.	2
There was nothing interesting about them and about the security that was involved in the security check.	A safety assessment depends on the opinion of the inspector conducting the assessment.	1
There was nothing interesting about them and about the security that was involved in the security check.	The security inspection was unable to find evidence against them.	0
Khallad gave a second story that the three of them all traveled to Karachi.	Khallad said that he knew nothing about the three of them.	2
Khallad gave a second story that the three of them all traveled to Karachi.	Khallad said that they probably went in threes.	0
Khallad gave a second story that the three of them all traveled to Karachi.	Khallad said there was a 50% chance that the three of them went to Karachi in October.	1
A report of the investigation, an interview with Binalshibh, October, 2002.	Binalshibh was questioned by the FBI.	1
A report of the investigation, an interview with Binalshibh, October, 2002.	Binalshibh was questioned in 2002.	0
A report of the investigation, an interview with Binalshibh, October, 2002.	No one spoke to Binalshibh, and he disappeared.	2
Mihdhar received a new U.S. visa two days after the CIA-FBI meeting in New York.	Mihdhar had a US visa to enter the country.	0
Mihdhar received a new U.S. visa two days after the CIA-FBI meeting in New York.	Mihdhar got a visa and didn't come to the US	2
Mihdhar received a new U.S. visa two days after the CIA-FBI meeting in New York.	Mihdhar was granted a visa because he was not intimidating.	1
In addition to two years of investigation, the FBI was able to locate the accomplice or to identify him.	The FBI was unable to locate the man after he left Florida in 2001.	1
In addition to two years of investigation, the FBI was able to locate the accomplice or to identify him.	The FBI was unable to identify the man.	0
In addition to two years of investigation, the FBI was able to locate the accomplice or to identify him.	The FBI found out who he was and took him into custody.	2
In the case of America 11, the last communication heard from the plane was at 8:13 a.m.	There was a call from America 11.	0
In the case of America 11, the last communication heard from the plane was at 8:13 a.m.	There was a call from America 11 every five minutes.	1
In the case of America 11, the last communication heard from the plane was at 8:13 a.m.	There has been no communication from America 11.	2
Obtaining it would require urgent and extensive cooperation from the German government, which would be difficult to achieve.	When the survey is completed, it may reveal the location of the refugees.	1
Obtaining it would require urgent and extensive cooperation from the German government, which would be difficult to achieve.	It may be that the German government had difficulty in carrying out an expeditious and thorough investigation.	0
Obtaining it would require urgent and extensive cooperation from the German government, which would be difficult to achieve.	Surveys would be much easier for the government to carry out.	2
Skills were lacking, but little work was done to expand or improve them.	They did not change much in their surveillance schedule.	1
Skills were lacking, but little work was done to expand or improve them.	They don't do much to change things.	0
Skills were lacking, but little work was done to expand or improve them.	They worked hard to repair everything.	2
The scholar's email, however, indicates that he was compiling a comprehensive set of warnings and protocols regarding disclosure and rules governing how the researchers used the data collected by the researchers.	The expert gave a detailed examination.	2
The scholar's email, however, indicates that he was compiling a comprehensive set of warnings and protocols regarding disclosure and rules governing how the researchers used the data collected by the researchers.	The expert had not clarified many things.	0
The scholar's email, however, indicates that he was compiling a comprehensive set of warnings and protocols regarding disclosure and rules governing how the researchers used the data collected by the researchers.	The expert's report was so dense that no one could read it.	1
Some police officers were assigned to help evacuate people from the building up the stairs; others were assigned to help evacuate people from the mall, the mall, and the PATH station.	The police have their own duties.	0
Some police officers were assigned to help evacuate people from the building up the stairs; others were assigned to help evacuate people from the mall, the mall, and the PATH station.	The police rushed to the scene.	2
Some police officers were assigned to help evacuate people from the building up the stairs; others were assigned to help evacuate people from the mall, the mall, and the PATH station.	The police were assigned duties according to their size.	1
On September 9, shocking news arrived from Afghanistan.	We have news from Afghanistan.	0
On September 9, shocking news arrived from Afghanistan.	We heard nothing from Afghanistan until October.	2
On September 9, shocking news arrived from Afghanistan.	We were told about the attack of September 9.	1
Loss of communication was a major issue in affected areas such as the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many companies were trying to get help.	The discussions were good on 9/11.	2
Loss of communication was a major issue in affected areas such as the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many companies were trying to get help.	People were unable to communicate with others in the International Trade Center because there was no electricity and the telephones were down.	1
Loss of communication was a major issue in affected areas such as the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many companies were trying to get help.	People were unable to converse with others in the International Marketplace.	0
Searches of existing information turned up driver's licenses, vehicle registrations, and telephone directories.	Researchers have asked for access to professional databases.	1
Searches of existing information turned up driver's licenses, vehicle registrations, and telephone directories.	Different types of light were available in existing databases.	0
Searches of existing information turned up driver's licenses, vehicle registrations, and telephone directories.	There was no way to obtain information about resource-intensive devices.	2
The director distanced himself from Hazmi and Mihdhar after he suspected a criminal enterprise, but not before they received the help they needed.	The director immediately contacted the police and refused to cooperate with the case.	2
The director distanced himself from Hazmi and Mihdhar after he suspected a criminal enterprise, but not before they received the help they needed.	The director was helpful despite his misgivings.	0
The director distanced himself from Hazmi and Mihdhar after he suspected a criminal enterprise, but not before they received the help they needed.	The donation included money and help with the purchase of travel documents.	1
In 2003, the names were expunged; all international fraud cases were also expunged, 315.	All matters of fraud are taken seriously.	1
In 2003, the names were expunged; all international fraud cases were also expunged, 315.	All fraud cases are handled in the same way.	0
In 2003, the names were expunged; all international fraud cases were also expunged, 315.	Every case of discrimination is judged and handled separately.	2
This policeman, who witnessed the collapse of the South Tower, reported it to the ESU units in the North Tower as they issued an evacuation order.	No one was left inside the North Tower after the South Tower collapsed.	2
This policeman, who witnessed the collapse of the South Tower, reported it to the ESU units in the North Tower as they issued an evacuation order.	The South Tower collapsed three minutes before a police officer spoke to ESU units about the North Tower.	1
This policeman, who witnessed the collapse of the South Tower, reported it to the ESU units in the North Tower as they issued an evacuation order.	A policeman witnessed the collapse of the South Tower.	0
Indianapolis is a prime breeding ground for storytellers.	Storytellers love Indianapolis because of the storytelling companies there.	1
Indianapolis is a prime breeding ground for storytellers.	If you are a storyteller, consider moving to Indianapolis.	0
Indianapolis is a prime breeding ground for storytellers.	It is not easy to find work in Indianapolis in the animation business, since it is a tech city.	2
We provide telephone support 24 hours a day, 7 days a week through the Radiation Prevention Resource Centre and the Parent Helpline.	People may contact us by letter or by e-mail.	2
We provide telephone support 24 hours a day, 7 days a week through the Radiation Prevention Resource Centre and the Parent Helpline.	You can call us at any time of the day.	0
We provide telephone support 24 hours a day, 7 days a week through the Radiation Prevention Resource Centre and the Parent Helpline.	We receive up to a hundred calls every Monday and every Friday.	1
The boxes remain in their packaging long after the gifts have been opened.	The boxes contain dangerous explosives.	1
The boxes remain in their packaging long after the gifts have been opened.	The boxes will be opened before the other gifts.	2
The boxes remain in their packaging long after the gifts have been opened.	The boxes remain unopened for a while.	0
If we keep our prices low, we should ask both of you for a small donation that will help us accomplish this work.	To keep ticket prices under $10, we will require that all couples contribute $25.	1
If we keep our prices low, we should ask both of you for a small donation that will help us accomplish this work.	We can keep our prices low without your money, but our leader prefers a life of luxury.	2
If we keep our prices low, we should ask both of you for a small donation that will help us accomplish this work.	Your donation helps us to keep our prices low.	0
00 has enabled us to provide some 400 children in the Indianapolis area with guidance, encouragement, and fun.	Thanks to your generous donations, we were able to invite Beyonce to give a concert for Indianapolis orphans.	1
00 has enabled us to provide some 400 children in the Indianapolis area with guidance, encouragement, and fun.	We had thought of having a Christmas party for the children, but we were unable to do anything for them.	2
00 has enabled us to provide some 400 children in the Indianapolis area with guidance, encouragement, and fun.	We were able to help many children in Indianapolis.	0
Initially, individuals participated by making an annual contribution of $1,000 or more to the Chancellor's Society, or $500 or more to the Chancellors Associates.	Individuals may participate after making a small donation of $50.	2
Initially, individuals participated by making an annual contribution of $1,000 or more to the Chancellor's Society, or $500 or more to the Chancellors Associates.	People can participate if they make a generous donation.	0
Initially, individuals participated by making an annual contribution of $1,000 or more to the Chancellor's Society, or $500 or more to the Chancellors Associates.	Many people like to contribute to Chancellors Associates.	1
Your donation at this time may qualify for an additional tax benefit at the end of the year.	If you make a donation of at least $1,000, you will be eligible for tax benefits.	1
Your donation at this time may qualify for an additional tax benefit at the end of the year.	Unfortunately, our tax advisers may advise you against making a donation.	2
Your donation at this time may qualify for an additional tax benefit at the end of the year.	The donor receives an income-tax deduction for the year in which the gift annuity is established.	0
As you may know, members of the club honor those friends and graduates who donate $1,000 or more to the law school each year.	Some members of the group have donated more than $100,000 to the school.	1
As you may know, members of the club honor those friends and graduates who donate $1,000 or more to the law school each year.	We have people in this class who have donated over $1,000 to the law school.	0
As you may know, members of the club honor those friends and graduates who donate $1,000 or more to the law school each year.	We plan to ask the class to donate to the school, but that has not yet happened.	2
Now, as a child growing up in the 1950's, one of my fondest memories is of going to the Civic Theatre productions.	As a child, I hated going to the movies, so I became a scientist.	2
Now, as a child growing up in the 1950's, one of my fondest memories is of going to the Civic Theatre productions.	I loved going to the movies when I was a kid.	0
Now, as a child growing up in the 1950's, one of my fondest memories is of going to the Civic Theatre productions.	My favorite Civic Theatre production was Beauty and the Beast.	1
Each person who receives this letter can donate only $15.	To everyone to whom this letter has been delivered, I write this: Do not take your money or your belongings.	2
Each person who receives this letter can donate only $15.	If you donate $18, we will give you a gift.	1
Each person who receives this letter can donate only $15.	We hope that all who receive this letter will donate $18.	0
Remove the box below, check the appropriate box, make any changes to your address if necessary, and mail it in an envelope.	Please do not make any changes to your address.	2
Remove the box below, check the appropriate box, make any changes to your address if necessary, and mail it in an envelope.	There is a white card with your address on it.	1
Remove the box below, check the appropriate box, make any changes to your address if necessary, and mail it in an envelope.	You can make changes to your address, if you feel it is necessary.	0
The School of Nursing needs many of your gifts in order to continue its academic excellence.	Please donate $100 million to the School of Nursing, or you will lose your statue.	1
The School of Nursing needs many of your gifts in order to continue its academic excellence.	The School of Nursing has exhausted its financial resources, and now it does not need any more money.	2
The School of Nursing needs many of your gifts in order to continue its academic excellence.	We hope that you will contribute to the School of Nursing.	0
80% of participants will report increased conflict resolution skills.	More than half of the participants will report increased conflict resolution skills.	0
80% of participants will report increased conflict resolution skills.	A quarter of participants will report increased conflict resolution skills.	2
80% of participants will report increased conflict resolution skills.	There were over 100 participants.	1
Please do not join our expired donor list.	It would be a shame if you stopped being a giver.	0
Please do not join our expired donor list.	Our complete list of donors has been made public for the world to see, so trust me when I say you don't want to be disappointed.	1
Please do not join our expired donor list.	We have many donors, so please continue to give.	2
People with a computer and a modem will be able to access our equipment.	People do not need anything to access goods.	2
People with a computer and a modem will be able to access our equipment.	People need a computer and a modem to access goods.	0
People with a computer and a modem will be able to access our equipment.	People need to hold their computer and their mouse when they enter the property, in order to access it.	1
Tickets and registration fees will not cover the entire season.	As long as we have the money for the tickets, we will have the money for the whole season.	2
Tickets and registration fees will not cover the entire season.	The full season costs more than the tickets and registration fee.	0
Tickets and registration fees will not cover the entire season.	The cost of tickets and registration is only 70% of the cost of the season.	1
A NEW CREATION, EVERY GIFT is worth the wait!	Each donation is noted and published in our monthly newsletter.	1
A NEW CREATION, EVERY GIFT is worth the wait!	Any gift is good.	0
A NEW CREATION, EVERY GIFT is worth the wait!	A gift of more than $100 makes a difference.	2
We have a long way to go before we reach our $365,000 goal from friends and subscribers like you.	Our budget is over $300,000.	0
We have a long way to go before we reach our $365,000 goal from friends and subscribers like you.	We hope to triple our fundraising goal.	1
We have a long way to go before we reach our $365,000 goal from friends and subscribers like you.	There is no limit to our financial resources.	2
Our School of Public Law has been in operation for several years, and recently we added the School of Criminal Defense Law.	Our Public Law School has been in operation for eight years.	1
Our School of Public Law has been in operation for several years, and recently we added the School of Criminal Defense Law.	Our School of Law celebrates its first year of operation next month.	2
Our School of Public Law has been in operation for several years, and recently we added the School of Criminal Defense Law.	The Law School has been in operation for just over a year.	0
The ticket price does not cover the cost of these programs.	It seems that the price of tickets will not cover the cost of these programs.	0
The ticket price does not cover the cost of these programs.	The cost of these programs is very high.	1
The ticket price does not cover the cost of these programs.	The ticket office will pay for these programs.	2
Omnia vincit amor (unless you work for the Weekly Standard): Brit Hume (Fox News Sunday) discusses why Lewinsky has lost interest in the president.	Brit Hume is a Fox news anchor.	1
Omnia vincit amor (unless you work for the Weekly Standard): Brit Hume (Fox News Sunday) discusses why Lewinsky has lost interest in the president.	Brit Hume works for CNN.	2
Omnia vincit amor (unless you work for the Weekly Standard): Brit Hume (Fox News Sunday) discusses why Lewinsky has lost interest in the president.	Brit Hume works for Fox.	0
Much was made of the hiring of Michael Apted to bring human elements to the animation of the series.	Michael Apted ruined the series' presentation by forcibly removing the character parts.	2
Much was made of the hiring of Michael Apted to bring human elements to the animation of the series.	Michael Apted has been hired to add human elements to the series' presentation.	0
Much was made of the hiring of Michael Apted to bring human elements to the animation of the series.	The pilot was uninteresting, which is why it was important to hire Michael Apted to spice it up and increase viewership.	1
looking at a girl wearing a white fur coat and boots	The girl is dressed for sledding.	1
looking at a girl wearing a white fur coat and boots	The girl is dressed in white.	0
looking at a girl wearing a white fur coat and boots	The girl is dressed in red.	2
What the film does not reveal is that Kaufman talked a lot about suicide.	The film does not feature Kaufman discussing his death.	0
What the film does not reveal is that Kaufman talked a lot about suicide.	The film featured an interview with Kaufman about his death.	2
What the film does not reveal is that Kaufman talked a lot about suicide.	The film was influential, though it left important clues about Kaufman.	1
Rockerfeller was giving a heartbeat when the Avenging Angel Tarbell began to tear his skin.	Rockerfeller was involved in cancer research.	1
Rockerfeller was giving a heartbeat when the Avenging Angel Tarbell began to tear his skin.	Rockerfeller was generous.	0
Rockerfeller was giving a heartbeat when the Avenging Angel Tarbell began to tear his skin.	Rockerfeller was suicidal.	2
Recently, in a business case in New York, he found himself accused of racism.	Klayman is accused of racism.	2
Recently, in a business case in New York, he found himself accused of racism.	Klayman did not expect to be accused of racism.	1
Recently, in a business case in New York, he found himself accused of racism.	There were accusations of racism against Klayman.	0
No one would expect a room full of union delegates to curse and insult the American secretary of labor.	The delegates wear suits.	1
No one would expect a room full of union delegates to curse and insult the American secretary of labor.	One would expect representatives of corporations to be noisy.	2
No one would expect a room full of union delegates to curse and insult the American secretary of labor.	One cannot expect representatives of corporations to make noise.	0
Just because good care influences athletic performance does not mean that nature is invisible.	Athletes are born with their talents.	2
Just because good care influences athletic performance does not mean that nature is invisible.	Athletic performance is more influenced by training than by genetics.	0
Just because good care influences athletic performance does not mean that nature is invisible.	Serious athletes train for at least eight hours each week.	1
As soon as I got home, I learned that America is divided into two camps.	I am interested in politics.	1
As soon as I got home, I learned that America is divided into two camps.	I learned about America.	0
As soon as I got home, I learned that America is divided into two camps.	I've heard that in America, there are two ways of cutting off supplies before they go on the road.	2
The world's leading university, Oxford, has just announced that it is discontinuing its poetry collection.	The Oxford list of poems is no longer being developed.	0
The world's leading university, Oxford, has just announced that it is discontinuing its poetry collection.	A prestigious university does not have the funds to continue the poetry collection.	1
The world's leading university, Oxford, has just announced that it is discontinuing its poetry collection.	The university is committed to preserving the poetry collection and promises not to discontinue it.	2
There is a reward for gratitude.	The prize is a free two speed blender for everyone.	1
There is a reward for gratitude.	In this case no one is confused.	2
There is a reward for gratitude.	The news is not all that bad.	0
Sports are more than just online gambling.	Betting on political campaigns and elections is acceptable on these sites.	1
Sports are more than just online gambling.	These sites accept only sports betting.	2
Sports are more than just online gambling.	These sites tolerate a lot of gambling.	0
By August 25, after the inauguration ceremony in Atlantic City, N.J., Johnson, then 56 years old, had threatened in three publications that he would withdraw from the presidential race.	Johnson felt that he had no support.	1
By August 25, after the inauguration ceremony in Atlantic City, N.J., Johnson, then 56 years old, had threatened in three publications that he would withdraw from the presidential race.	Johnson did not know how to let go.	2
By August 25, after the inauguration ceremony in Atlantic City, N.J., Johnson, then 56 years old, had threatened in three publications that he would withdraw from the presidential race.	Johnson threatened to resign.	0
Lamar Alexander withdrew his candidacy for president.	It is better that one man resign than run for the presidency.	0
Lamar Alexander withdrew his candidacy for president.	Lamar Alexander refused to abandon his presidential campaign.	2
Lamar Alexander withdrew his candidacy for president.	Master Alexander was forced to resign after his disgraceful drawings were published.	1
In addition to the disgraceful public record, the White House abuses the FBI through its investigations, and what is known as Filegate.	The White House has ordered FBI agents to keep an eye on the candidates.	1
In addition to the disgraceful public record, the White House abuses the FBI through its investigations, and what is known as Filegate.	The White House is exploiting the FBI.	0
In addition to the disgraceful public record, the White House abuses the FBI through its investigations, and what is known as Filegate.	The White House uses FBI equipment.	2
Tung has vowed to hunt down the traffickers, but many people think he's trying to cover his own tracks.	Tung does not care about investors.	2
Tung has vowed to hunt down the traffickers, but many people think he's trying to cover his own tracks.	Tung feels that property investors are not doing well.	1
Tung has vowed to hunt down the traffickers, but many people think he's trying to cover his own tracks.	Tung wants to influence investors.	0
The complaints were of baggage problems, misconduct by flight attendants, unnecessary cancellations, outrageous fares.	Ten people lost their belongings.	1
The complaints were of baggage problems, misconduct by flight attendants, unnecessary cancellations, outrageous fares.	People have complained about the luggage.	0
The complaints were of baggage problems, misconduct by flight attendants, unnecessary cancellations, outrageous fares.	There were no complaints at all.	2
Lawrence Singleton, notorious for raping and amputating the hands of his victims and sentenced to only eight years in prison, is being held in another case of a Florida woman who was stabbed to death.	After cutting off the hands of his victim, he tried to hide them in a barrel.	1
Lawrence Singleton, notorious for raping and amputating the hands of his victims and sentenced to only eight years in prison, is being held in another case of a Florida woman who was stabbed to death.	It was clear that his time in prison had refreshed him.	2
Lawrence Singleton, notorious for raping and amputating the hands of his victims and sentenced to only eight years in prison, is being held in another case of a Florida woman who was stabbed to death.	Mr. Singleton is a convicted rapist in Florida.	0
Charles Lane of the New Republic says that News of a Kidnapping exposes the dishonesty of Garcia Marquez's journalism.	Charles Lane is a journalist.	0
Charles Lane of the New Republic says that News of a Kidnapping exposes the dishonesty of Garcia Marquez's journalism.	Charles Lane was a car salesman.	2
Charles Lane of the New Republic says that News of a Kidnapping exposes the dishonesty of Garcia Marquez's journalism.	Charles Lane won the Pulitzer.	1
Congress is not the only political circus this morning in Washington.	Congress is not the only political arena in Washington.	0
Congress is not the only political circus this morning in Washington.	It is possible for a political day to begin in the morning.	1
Congress is not the only political circus this morning in Washington.	There are circuses with clowns in the court.	2
Imagine a bulldozer operator clearing the way for new construction and being greeted by a local resident.	Imagine the operator of a bulldozer starting the bulldozer.	1
Imagine a bulldozer operator clearing the way for new construction and being greeted by a local resident.	Consider the operator of a bulldozer.	0
Imagine a bulldozer operator clearing the way for new construction and being greeted by a local resident.	You wouldn't think of a bulldozer operator.	2
I wrote a letter to the doctor reporting this, and he seemed surprised, and he sent me a fruit cake that Christmas.	I am sure that the doctor received the letter I sent him.	0
I wrote a letter to the doctor reporting this, and he seemed surprised, and he sent me a fruit cake that Christmas.	I didn't eat the cake the doctor sent me that Christmas.	1
I wrote a letter to the doctor reporting this, and he seemed surprised, and he sent me a fruit cake that Christmas.	The doctor sent me a bottle of wine that Christmas.	2
The gang was known by the memorable name Beaneaters, which interestingly might be mistaken for Indians.	The movement changed its name because it was not popular.	1
The gang was known by the memorable name Beaneaters, which interestingly might be mistaken for Indians.	The family had a name that sounded like an Indian.	0
The gang was known by the memorable name Beaneaters, which interestingly might be mistaken for Indians.	The cell had only one name.	2
I had never before heard such an explanation in a dictionary.	I found an explanation in the dictionary.	2
I had never before heard such an explanation in a dictionary.	I looked through the dictionary and found no explanation.	0
I had never before heard such an explanation in a dictionary.	The nickname I used was common.	1
How could anyone do such a thing?	Why are so many of them idle?	2
How could anyone do such a thing?	How could a man do such a wicked thing?	1
How could anyone do such a thing?	How could anyone possibly do such a thing?	0
Moreover, according to the Preface, it contains words that were developed in the 20th century, but it does not reflect the language used by soldiers in the early 20th century.	According to the preface, it contains words that originated in the twentieth century, but it does not present an illegitimate language that originated in the past.	0
Moreover, according to the Preface, it contains words that were developed in the 20th century, but it does not reflect the language used by soldiers in the early 20th century.	It has an irregular language from the beginning of life.	2
Moreover, according to the Preface, it contains words that were developed in the 20th century, but it does not reflect the language used by soldiers in the early 20th century.	There are many languages that were illegal before the twentieth century.	1
If you had the 1984 edition, you would be upset that you bought this book instead of the brief (and it is affordable).	The 1984 edition is ahead of its time.	1
If you had the 1984 edition, you would be upset that you bought this book instead of the brief (and it is affordable).	This publication is not for sale.	2
If you had the 1984 edition, you would be upset that you bought this book instead of the brief (and it is affordable).	A supplement is purchased to complete the book.	0
Bernstein explains the foreword.	Bernstein does not elaborate.	1
Bernstein explains the foreword.	Bernstein explained only at the end.	2
Bernstein explains the foreword.	The introduction has an explanation.	0
These matters are not encouraged, for it is not easy, even after twenty years in the congregation, for an outsider to discern the ridiculousness of them.	Speakers also have a problem with humor.	1
These matters are not encouraged, for it is not easy, even after twenty years in the congregation, for an outsider to discern the ridiculousness of them.	Humor is usually one of the easiest things for newcomers to understand.	2
These matters are not encouraged, for it is not easy, even after twenty years in the congregation, for an outsider to discern the ridiculousness of them.	These topics are difficult for the layman to grasp.	0
Finally, realize that a lengthy explanation can lose its meaning.	Editors are often hired to look for errors like this.	1
Finally, realize that a lengthy explanation can lose its meaning.	A long comment is a good way to ensure that the meaning of a statement is clear.	2
Finally, realize that a lengthy explanation can lose its meaning.	The meaning may change when you try to lengthen a statement.	0
Think critically.	Applying heat to a person's head is a great way to help them improve their memory and concentration.	2
Think critically.	Excessive heat can cause dizziness.	0
Think critically.	Today was five degrees hotter than usual.	1
No prophecy is more self - defying than this one.	Many other professions are self - imposing.	1
No prophecy is more self - defying than this one.	Some professions have low self - esteem.	2
No prophecy is more self - defying than this one.	No other occupation is more degrading.	0
Proudly, those who have acquired derogatory names from traditional religions use pseudonyms in private conversations, in diplomatic exchanges, and in unofficial credentials.	Papers are very unreliable.	2
Proudly, those who have acquired derogatory names from traditional religions use pseudonyms in private conversations, in diplomatic exchanges, and in unofficial credentials.	Papers are not reliable.	0
Proudly, those who have acquired derogatory names from traditional religions use pseudonyms in private conversations, in diplomatic exchanges, and in unofficial credentials.	The women gossip about the posters a lot.	1
If lite/light describes the state of a beer.	Beer may have a slight or light tone.	0
If lite/light describes the state of a beer.	Lite and light are used only to describe wines and whiskeys.	2
If lite/light describes the state of a beer.	Light beer does not contain high percentages of alcohol.	1
Spelling was widely and unnecessarily used.	People struggle to find another nickname.	1
Spelling was widely and unnecessarily used.	The name has been overused.	0
Spelling was widely and unnecessarily used.	The noun should be used more often.	2
Furthermore, the unfortunate fact is that calligraphy is a memory issue, which causes a problem.	It is possible for people to remember very bad writing.	2
Furthermore, the unfortunate fact is that calligraphy is a memory issue, which causes a problem.	A good text is easier to remember than a bad one.	0
Furthermore, the unfortunate fact is that calligraphy is a memory issue, which causes a problem.	The production of fine print is more expensive when it is produced in quantity.	1
In the face of these sentiments, the British show their respect by capitalizing the word.	The British were disrespectful.	2
In the face of these sentiments, the British show their respect by capitalizing the word.	The British took over the world economy.	1
In the face of these sentiments, the British show their respect by capitalizing the word.	The British have made great strides in world trade.	0
At times, they are discreet.	Finding what you want can be difficult at times.	0
