premise	hypothesis	label
However, the preliminary engineering was accomplished earlier.	Engineering has had a preliminary period.	0
However, the preliminary engineering was accomplished earlier.	The engineering took place only at a late stage.	2
However, the preliminary engineering was accomplished earlier.	Without preliminary study, engineering has a high chance of failure later on.	1
As a result, policymakers and leaders in government are adopting new ways of thinking, considering new ways of achieving objectives and using new information to guide decisions.	Government officials are changing their approach.	0
As a result, policymakers and leaders in government are adopting new ways of thinking, considering new ways of achieving objectives and using new information to guide decisions.	Government officials are trying to increase their power by thinking differently.	1
As a result, policymakers and leaders in government are adopting new ways of thinking, considering new ways of achieving objectives and using new information to guide decisions.	Government officials refuse to change their way of life.	2
Records may need to be translated for customers who understand a language other than English.	The case files are only allowed in English.	2
Records may need to be translated for customers who understand a language other than English.	The dossiers may be written in Chinese or Russian.	1
Records may need to be translated for customers who understand a language other than English.	Files can be written in other languages.	0
Other ongoing or planned efforts include:	The majority of our efforts are already in action.	1
Other ongoing or planned efforts include:	We don't have anything else planned for the future.	2
Other ongoing or planned efforts include:	We already have something planned.	0
Include factors such as short deadlines, deletion of original computer files, and lack of access to necessary documents.	They deleted IBM's computer files.	1
Include factors such as short deadlines, deletion of original computer files, and lack of access to necessary documents.	They deleted the original files from the computer.	0
Include factors such as short deadlines, deletion of original computer files, and lack of access to necessary documents.	They kept all the original files.	2
The same representative who carried out the initial visit then meets the new supplier to answer questions and discuss the problems identified in the complaint sample.	The representative made a one-hour visit.	1
The same representative who carried out the initial visit then meets the new supplier to answer questions and discuss the problems identified in the complaint sample.	There was a visit from a representative.	0
The same representative who carried out the initial visit then meets the new supplier to answer questions and discuss the problems identified in the complaint sample.	We've never had any visitors.	2
Not only does saving affect the stock of wealth, but wealth in turn influences the choice to save.	The choice of saving or not is influenced by wealth.	0
Not only does saving affect the stock of wealth, but wealth in turn influences the choice to save.	Wealth and savings are not usually related.	2
Not only does saving affect the stock of wealth, but wealth in turn influences the choice to save.	Wealthy people are more likely to save more of their income.	1
For example, one organisation we studied underwent two mergers which required the company to quickly integrate new contracts and restructure to meet business needs.	Although there were two mergers, the company did not have to undergo a restructuring of its hierarchy.	2
For example, one organisation we studied underwent two mergers which required the company to quickly integrate new contracts and restructure to meet business needs.	The merger of two companies into one organisation and the restructuring have created a chaotic working environment.	1
For example, one organisation we studied underwent two mergers which required the company to quickly integrate new contracts and restructure to meet business needs.	We examined a company that underwent two mergers and quickly restructured itself to meet business requirements.	0
At its conception, we were concerned that payment would be authorised before verifying that the trip had actually taken place.	We knew that the payment would take a long time.	2
At its conception, we were concerned that payment would be authorised before verifying that the trip had actually taken place.	We thought the payment might go through before the verification.	0
At its conception, we were concerned that payment would be authorised before verifying that the trip had actually taken place.	We thought the payment might be sent too soon and we'd be scammed.	1
Technology is heavily integrated into the business processes of these organisations because it is perceived as an enabler for the business, not just a tool.	Advanced scheduling software is one of the key technologies companies are focusing on.	1
Technology is heavily integrated into the business processes of these organisations because it is perceived as an enabler for the business, not just a tool.	Technology is just a tool, not a business enabler.	2
Technology is heavily integrated into the business processes of these organisations because it is perceived as an enabler for the business, not just a tool.	These companies attach great importance to technology.	0
Two concepts which appear frequently in the literature could usefully guide future research.	Literature can change the way we test samples.	1
Two concepts which appear frequently in the literature could usefully guide future research.	Literature can change research in the future.	0
Two concepts which appear frequently in the literature could usefully guide future research.	There's nothing else we can do to change the research.	2
The lines made up of squares indicate the welfare level of all the shippers combined and the lines made up of diamonds show the technical losses (if they are negative) of the transfer of work to another party.	The lines calculate that the welfare level of the shippers is 10%.	1
The lines made up of squares indicate the welfare level of all the shippers combined and the lines made up of diamonds show the technical losses (if they are negative) of the transfer of work to another party.	The lines show nothing but the route.	2
The lines made up of squares indicate the welfare level of all the shippers combined and the lines made up of diamonds show the technical losses (if they are negative) of the transfer of work to another party.	The lines indicate the welfare level of all the shippers.	0
Based on the risk assessment, Centerlink has developed a range of specific prevention strategies aimed at educating beneficiaries and employees about tax returns.	Centrelink didn't know how to deal with the problem.	2
Based on the risk assessment, Centerlink has developed a range of specific prevention strategies aimed at educating beneficiaries and employees about tax returns.	Centrelink had a lot of strategies to teach people how to file their tax returns because mistakes cost the government a lot of money.	1
Based on the risk assessment, Centerlink has developed a range of specific prevention strategies aimed at educating beneficiaries and employees about tax returns.	Centrelink has a lot of strategies for teaching kids how to report income.	0
This made it possible to carry out demonstrations while saving companies from having to invest heavily in production equipment and tools during the pilot phase to produce representative prototypes of the finished product.	Then they could show how the principle works.	0
This made it possible to carry out demonstrations while saving companies from having to invest heavily in production equipment and tools during the pilot phase to produce representative prototypes of the finished product.	They could show the company that it wasn't smart to build new factories.	1
This made it possible to carry out demonstrations while saving companies from having to invest heavily in production equipment and tools during the pilot phase to produce representative prototypes of the finished product.	They had no idea how to demonstrate the impact of investments.	2
South Carolina's collaborative efforts resulted in another success the following year.	No one in South Carolina cooperated.	2
South Carolina's collaborative efforts resulted in another success the following year.	SC worked together.	0
South Carolina's collaborative efforts resulted in another success the following year.	Democrats and Republicans in South Carolina are working together.	1
According to a representative of the Committee, the Committee's 605 (b) certifications were not separately forwarded to the Chief Promotion Adviser at the Small Business Administration (SBA).	The board didn't give the SBA certifications, and left that to the assessor's office.	1
According to a representative of the Committee, the Committee's 605 (b) certifications were not separately forwarded to the Chief Promotion Adviser at the Small Business Administration (SBA).	The board didn't give the SBA certifications.	0
According to a representative of the Committee, the Committee's 605 (b) certifications were not separately forwarded to the Chief Promotion Adviser at the Small Business Administration (SBA).	The board of directors has been distributing SBA certificates to anyone who asks for them every day.	2
It would be advisable to check the validity of the trip when the hotel costs correspond to other costs.	Most national hotel chains accept credit card payments.	1
It would be advisable to check the validity of the trip when the hotel costs correspond to other costs.	The trip itself would be verified using hotel fees.	0
It would be advisable to check the validity of the trip when the hotel costs correspond to other costs.	There is no way to verify whether a trip actually occurred or not.	2
For example, one state capital we visited is home to more than 600 software companies.	Capital cities are the best places for software companies.	1
For example, one state capital we visited is home to more than 600 software companies.	A capital city has a ton of software companies.	0
For example, one state capital we visited is home to more than 600 software companies.	Software companies shy away from capital for legal reasons.	2
By measuring efficiency, perfection is unattainable.	You can be perfect if you give yourself the means.	2
By measuring efficiency, perfection is unattainable.	You can never be perfect.	0
By measuring efficiency, perfection is unattainable.	You cannot be perfect because we are all deeply imperfect people.	1
The roommate who rented the room to Hazmi and Mihdhar in 2000 is a conspicuously law-abiding citizen with longstanding relationships with local police and FBI agents.	Hazmi and Mihdhar bought a house and had no contact with anyone.	2
The roommate who rented the room to Hazmi and Mihdhar in 2000 is a conspicuously law-abiding citizen with longstanding relationships with local police and FBI agents.	Hazmi and Mihdhar rented a room for the whole year, for $500 a day.	1
The roommate who rented the room to Hazmi and Mihdhar in 2000 is a conspicuously law-abiding citizen with longstanding relationships with local police and FBI agents.	Hazmi and Mihdhar have rented a room.	0
For their trip to Bosnia, see the intelligence report, Interrogation of a Saudi Al Qaeda member, October 3, 2001.	A member of al-Qaeda traveled to Bosnia 18 times in 2001.	1
For their trip to Bosnia, see the intelligence report, Interrogation of a Saudi Al Qaeda member, October 3, 2001.	A member of al Qaeda went to Bosnia.	0
For their trip to Bosnia, see the intelligence report, Interrogation of a Saudi Al Qaeda member, October 3, 2001.	There was no evidence that any member of al-Qaeda had gone to Bosnia.	2
Jane asked the New York agent in charge of Mihdhar's investigation to sign an acknowledgement form indicating that the agent understood how he had handled the FISA information.	Jane requested that a FISA confirmation form be signed by a federal judge.	1
Jane asked the New York agent in charge of Mihdhar's investigation to sign an acknowledgement form indicating that the agent understood how he had handled the FISA information.	Jane requested that a FISA acknowledgment form be signed.	0
Jane asked the New York agent in charge of Mihdhar's investigation to sign an acknowledgement form indicating that the agent understood how he had handled the FISA information.	Jane stated that no FISA acknowledgement was necessary.	2
Nothing out of the ordinary about them, as far as the only security measure that was relevant to the checkpoint control.	Alarming evidence was uncovered during the inspection at the checkpoint.	2
Nothing out of the ordinary about them, as far as the only security measure that was relevant to the checkpoint control.	Checks at control points rely entirely on the intuition of the customs officers carrying out the check.	1
Nothing out of the ordinary about them, as far as the only security measure that was relevant to the checkpoint control.	The checkpoint was unable to uncover any evidence against them.	0
Khallad gave a second version, which is to say that the three traveled together to Karachi.	Khallad said he knew nothing about the three of them.	2
Khallad gave a second version, which is to say that the three traveled together to Karachi.	Khallad said the three of them could have traveled together.	0
Khallad gave a second version, which is to say that the three traveled together to Karachi.	Khallad said there's a 50% chance the three of them will go to Karachi together in October.	1
Intelligence report from the interrogation of Binalshibh, October 1, 2002.	Binalshibh was questioned by an FBI task force.	1
Intelligence report from the interrogation of Binalshibh, October 1, 2002.	Binalshibh was interviewed in 2002.	0
Intelligence report from the interrogation of Binalshibh, October 1, 2002.	We never spoke to Binalshibh, and he disappeared.	2
Mihdhar received a new US visa two days after the CIA-FBI meeting in New York.	Mihdhar had an American visa to enter the country.	0
Mihdhar received a new US visa two days after the CIA-FBI meeting in New York.	Mihdhar never had a visa, so he never came to our house.	2
Mihdhar received a new US visa two days after the CIA-FBI meeting in New York.	Mihdhar was given a Visa because he posed no threat.	1
Despite two years of investigation, the FBI has been unable to locate the colleague or determine his true identity.	The FBI was never able to trace the man after he left Florida in 2001.	1
Despite two years of investigation, the FBI has been unable to locate the colleague or determine his true identity.	The FBI couldn't find out who this guy was.	0
Despite two years of investigation, the FBI has been unable to locate the colleague or determine his true identity.	The FBI found out who he was and threw him in jail.	2
In the case of American 11, the last normal communication from the plane was at 8:13.	There have been communications from American 11.	0
In the case of American 11, the last normal communication from the plane was at 8:13.	There was a communication from American 11 every five minutes.	1
In the case of American 11, the last normal communication from the plane was at 8:13.	There was never any communication with American 11.	2
Its discovery would have required rapid and very substantial cooperation on the part of the German government, which might well have been difficult to obtain.	If the investigation had been thorough, it would have revealed the location of the three fugitives.	1
Its discovery would have required rapid and very substantial cooperation on the part of the German government, which might well have been difficult to obtain.	It would have been difficult for the German Government to carry out a prompt and thorough investigation.	0
Its discovery would have required rapid and very substantial cooperation on the part of the German government, which might well have been difficult to obtain.	The investigation would be very simple and easy for the government to conduct.	2
These capacities are insufficient, but little has been done to extend and reform them.	They haven't changed much about their surveillance program.	1
These capacities are insufficient, but little has been done to extend and reform them.	They did little to change the situation.	0
These capacities are insufficient, but little has been done to extend and reform them.	They went to great lengths to reorganize the whole thing.	2
However, the analyst's email reveals that she confused a wide range of warnings and legal obstacles to information sharing with the rules governing criminal agents' use of information gathered through intelligence channels.	The analyst presented a very clear analysis.	2
However, the analyst's email reveals that she confused a wide range of warnings and legal obstacles to information sharing with the rules governing criminal agents' use of information gathered through intelligence channels.	The analyst wasn't clear on a lot of things.	0
However, the analyst's email reveals that she confused a wide range of warnings and legal obstacles to information sharing with the rules governing criminal agents' use of information gathered through intelligence channels.	The analyst's report was so badly written that no one could read it.	1
Some officers were therefore assigned to support the evacuation of the stairwells; others were responsible for speeding up the evacuation of the esplanade, the entrance hall and the subway station.	The officers had their own assignments.	0
Some officers were therefore assigned to support the evacuation of the stairwells; others were responsible for speeding up the evacuation of the esplanade, the entrance hall and the subway station.	The officers ran randomly where they were required.	2
Some officers were therefore assigned to support the evacuation of the stairwells; others were responsible for speeding up the evacuation of the esplanade, the entrance hall and the subway station.	Officers were assigned based on seniority.	1
On September 9th, dramatic news came in from Afghanistan.	We have news from Afghanistan.	0
On September 9th, dramatic news came in from Afghanistan.	We didn't hear about Afghanistan until October.	2
On September 9th, dramatic news came in from Afghanistan.	We had been warned of the imminent attack of September 9.	1
The inability to communicate was a critical element in the crashes of the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many agencies and administrations intervened.	Communication worked very well on 9/11.	2
The inability to communicate was a critical element in the crashes of the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many agencies and administrations intervened.	People were having trouble getting through to the World Trade Center because the power was out and the phone lines were down.	1
The inability to communicate was a critical element in the crashes of the World Trade Center, the Pentagon, Somerset County, and Pennsylvania, where many agencies and administrations intervened.	People were having trouble communicating at the World Trade Center.	0
Searches in easily accessible databases would have uncovered driver's licenses, license plates, and telephone directories.	The investigators also requested access to professional databases.	1
Searches in easily accessible databases would have uncovered driver's licenses, license plates, and telephone directories.	Various types of information were available from existing databases.	0
Searches in easily accessible databases would have uncovered driver's licenses, license plates, and telephone directories.	There was no way to find information on the subjects using existing sources.	2
Claiming to have had doubts about the entire transaction, the administrator distanced himself from Hazmi and Mihdhar, but not before they received the help they needed.	The administrator immediately contacted the authorities, then he refused to help in this case.	2
Claiming to have had doubts about the entire transaction, the administrator distanced himself from Hazmi and Mihdhar, but not before they received the help they needed.	The administrator provided help despite his misgivings.	0
Claiming to have had doubts about the entire transaction, the administrator distanced himself from Hazmi and Mihdhar, but not before they received the help they needed.	The aid consisted of cash and the provision of travel documents.	1
In 2003, these designations were eliminated; all international terrorism cases now receive the same designation, 315.	All terrorist-related activities are our top priority.	1
In 2003, these designations were eliminated; all international terrorism cases now receive the same designation, 315.	All issues related to terrorism get the same label.	0
In 2003, these designations were eliminated; all international terrorism cases now receive the same designation, 315.	Each case of terrorism is judged and scored independently.	2
The officer who saw the south tower collapse reported it to the ESU unit in the north tower for evacuation instructions.	No one was left in the north tower after the south tower collapsed.	2
The officer who saw the south tower collapse reported it to the ESU unit in the north tower for evacuation instructions.	The south tower collapsed 30 minutes before the officer spoke to the ESU units in the north tower.	1
The officer who saw the south tower collapse reported it to the ESU unit in the north tower for evacuation instructions.	The officer witnessed the South Tower collapse.	0
Indianapolis really is one of the best places for actors to work.	Actors love Indianapolis because of all the casting agencies that are there.	1
Indianapolis really is one of the best places for actors to work.	As an actor, you should consider moving to Indianapolis.	0
Indianapolis really is one of the best places for actors to work.	It's hard to get a job in Indianapolis if you're in film and theater, because it's mostly a tech city.	2
We provide assistance by telephone 24 hours a day, 7 days a week through the Prevention Information Resource Centre and the Parent Helpline.	People can only contact us by mail or e-mail.	2
We provide assistance by telephone 24 hours a day, 7 days a week through the Prevention Information Resource Centre and the Parent Helpline.	We're available by phone any time of the day.	0
We provide assistance by telephone 24 hours a day, 7 days a week through the Prevention Information Resource Centre and the Parent Helpline.	We get over a hundred calls every Monday and Friday.	1
Because these boxes will remain in their original packaging long after all the other gifts have been opened.	The boxes contain dangerous bombs.	1
Because these boxes will remain in their original packaging long after all the other gifts have been opened.	These packages will be opened before the other gifts.	2
Because these boxes will remain in their original packaging long after all the other gifts have been opened.	These boxes will be closed for a while.	0
If we are to keep our prices low, we must turn to you, members of the public, to ask for a small contribution to help us fulfill this mission.	In order to keep our ticket prices under $10, we would need every member of our audience to make a donation of $25.	1
If we are to keep our prices low, we must turn to you, members of the public, to ask for a small contribution to help us fulfill this mission.	We could keep prices low if we really wanted to, without your money, but our boss likes his little comfort.	2
If we are to keep our prices low, we must turn to you, members of the public, to ask for a small contribution to help us fulfill this mission.	Your contributions help us keep prices low.	0
00 has allowed us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	Thanks to generous donations, we were able to invite Beyonce to give a concert for the Indianapolis orphans.	1
00 has allowed us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	We had hoped to organize a Christmas party for the children, but we could never do anything for them.	2
00 has allowed us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	We've been able to help a lot of Indianapolis kids.	0
Initially, individuals can participate by making a free donation of a minimum of $1,000 to the Chancellor's Circle, or a minimum of $500 to the Associate Chancellors.	Individuals can participate after making a small donation of $50.	2
Initially, individuals can participate by making a free donation of a minimum of $1,000 to the Chancellor's Circle, or a minimum of $500 to the Associate Chancellors.	Individuals can participate if they make large enough donations.	0
Initially, individuals can participate by making a free donation of a minimum of $1,000 to the Chancellor's Circle, or a minimum of $500 to the Associate Chancellors.	Most individuals would prefer to donate to Chancellors Associates.	1
A trust benefiting a religious organization may provide certain tax advantages.	If you donate at least $1,000, you can certainly benefit from tax breaks.	1
A trust benefiting a religious organization may provide certain tax advantages.	Unfortunately, our tax advisors would advise you not to make any gifts.	2
A trust benefiting a religious organization may provide certain tax advantages.	You should be able to get tax deductions on your donations.	0
As you know, members of this group include friends and alumni who contribute $1,000 or more to the law school each year.	Some members of this group have donated over $100,000 to the school.	1
As you know, members of this group include friends and alumni who contribute $1,000 or more to the law school each year.	There are people in this group who have contributed over $1,000 to the law school.	0
As you know, members of this group include friends and alumni who contribute $1,000 or more to the law school each year.	We plan to ask this group to make financial contributions to the school but we have never done so.	2
As a child growing up in the '50s, one of my fondest memories was attending civic theater productions.	I hated going to the theater as a kid, so I became a scientist.	2
As a child growing up in the '50s, one of my fondest memories was attending civic theater productions.	I loved going to the theater when I was a kid.	0
As a child growing up in the '50s, one of my fondest memories was attending civic theater productions.	My favorite Civic Theater production was Beauty and the Beast.	1
If every person who receives this letter donates only $18.	Everyone who receives this letter, don't give your money, it's a scam.	2
If every person who receives this letter donates only $18.	If you give us $18, we'll give you a gift.	1
If every person who receives this letter donates only $18.	We hope that each of the recipients of our letters will be able to make a donation of $18.	0
Simply remove the bottom part, select the option that applies, make the necessary changes to your address, and mail it in the enclosed envelope.	Please don't make any changes to your address	2
Simply remove the bottom part, select the option that applies, make the necessary changes to your address, and mail it in the enclosed envelope.	A white envelope with your address is attached.	1
Simply remove the bottom part, select the option that applies, make the necessary changes to your address, and mail it in the enclosed envelope.	You are free to make changes to your address if you wish.	0
The School of Nursing needs your generous donations to increase and defend its educational excellence.	Please donate $100 million to the School of Nursing Sciences, or you will lose your memorial statue.	1
The School of Nursing needs your generous donations to increase and defend its educational excellence.	The School of Nursing has reached all of its financial goals, so it doesn't need any more money.	2
The School of Nursing needs your generous donations to increase and defend its educational excellence.	We hope you'll make a donation to the School of Nursing.	0
80% of the participants will demonstrate increased knowledge in conflict resolution.	More than half of the participants will report increased conflict resolution skills.	0
80% of the participants will demonstrate increased knowledge in conflict resolution.	Only a quarter of the participants showed increased conflict resolution skills.	2
80% of the participants will demonstrate increased knowledge in conflict resolution.	There were over 100 participants.	1
Please avoid getting bogged down in our list of expired donors.	It would be a shame if you stopped donating.	0
Please avoid getting bogged down in our list of expired donors.	Our list of fallen donors is publicly posted, so trust me, you wouldn't want to be humiliated like that!	1
Please avoid getting bogged down in our list of expired donors.	We have too many donors, so please stop donating.	2
Access to our facility will be open to anyone with a computer and a modem.	People don't need anything for access to the grounds.	2
Access to our facility will be open to anyone with a computer and a modem.	People need both a computer and a modem to get into the compound.	0
Access to our facility will be open to anyone with a computer and a modem.	People must bring their computer and modem with them when they enter the venue to gain access.	1
Ticket sales and subscriptions aren't enough to fund us for the entire season.	As long as we sell tickets, our whole season is funded.	2
Ticket sales and subscriptions aren't enough to fund us for the entire season.	We need more funds to fund our full season than ticket sales and subscriptions.	0
Ticket sales and subscriptions aren't enough to fund us for the entire season.	Ticket sales and subscriptions cover only 70% of the financing costs for the entire season.	1
Every gift makes a difference .	Every donation is recorded and announced in our monthly newsletter.	1
Every gift makes a difference .	Every gift that's given means something.	0
Every gift makes a difference .	It's only donations over $100 that make a difference.	2
We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.	Our fundraising goal is over $300,000.	0
We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.	We're actually hoping to triple our funding goal.	1
We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.	We have no benchmarks as far as money is concerned.	2
Our Civil Practice Clinic has been in operation for several years and we have recently added a Criminal Defense Clinic.	Our civil practice clinic has been in operation for eight years.	1
Our Civil Practice Clinic has been in operation for several years and we have recently added a Criminal Defense Clinic.	Our Civil Practice Clinic will celebrate its first full year of operation next month.	2
Our Civil Practice Clinic has been in operation for several years and we have recently added a Criminal Defense Clinic.	The Code of Civil Procedure has been in operation for over a year.	0
Ticket revenues do not cover the cost of these programs at all.	It seems that the cost of these programmes will not be covered by ticket sales.	0
Ticket revenues do not cover the cost of these programs at all.	The cost of these programmes is very high.	1
Ticket revenues do not cover the cost of these programs at all.	The revenue generated from ticket sales will clearly cover the costs of these programmes.	2
Omnia wins love (unless you work for the Weekly Standard): Brit Hume (of the Fox News Sunday show) wonders why Lewinsky might not still have an unrequited crush on the president.	Brit Hume is the chief reporter at Fox.	1
Omnia wins love (unless you work for the Weekly Standard): Brit Hume (of the Fox News Sunday show) wonders why Lewinsky might not still have an unrequited crush on the president.	Brit Hume works for CNN.	2
Omnia wins love (unless you work for the Weekly Standard): Brit Hume (of the Fox News Sunday show) wonders why Lewinsky might not still have an unrequited crush on the president.	Brit Hume works for Fox.	0
A lot has been done to hire Michael Apted to bring more humanity to the show.	Michael Apted has ruined every show by insisting that they remove all warm, human elements.	2
A lot has been done to hire Michael Apted to bring more humanity to the show.	Michael Apted was hired to add a personal quality to the show.	0
A lot has been done to hire Michael Apted to bring more humanity to the show.	The show was considered cold and boring, so it was important to recruit Michael Apted in order to add a warm atmosphere, a personal touch to improve the grades.	1
looking at a girl in a white fur parka with boots	A girl is dressed to go sledding.	1
looking at a girl in a white fur parka with boots	A girl is wearing white clothes.	0
looking at a girl in a white fur parka with boots	The girl is dressed all in red.	2
What the film neglects to mention is that Kaufman had often talked about how he would have liked to have succeeded in his own death.	The film does not mention Kaufman discussing his own death.	0
What the film neglects to mention is that Kaufman had often talked about how he would have liked to have succeeded in his own death.	The film had an important interview with Kaufman about his death.	2
What the film neglects to mention is that Kaufman had often talked about how he would have liked to have succeeded in his own death.	The film was a blockbuster, leaving out some crucial details about Kaufman.	1
Rockefeller was caught in this anguished gift when Avenging Angel Tarbell began to tear his flesh at McClure's.	Rockefeller donated to cancer research.	1
Rockefeller was caught in this anguished gift when Avenging Angel Tarbell began to tear his flesh at McClure's.	Rockefeller was giving.	0
Rockefeller was caught in this anguished gift when Avenging Angel Tarbell began to tear his flesh at McClure's.	Rockefeller was stingy.	2
More recently, in a business case in New York, Klayman found himself in the dock on charges of racial bias.	Klayman was charged with racial profiling in California.	2
More recently, in a business case in New York, Klayman found himself in the dock on charges of racial bias.	Klayman didn't expect to be accused of having racial prejudice.	1
More recently, in a business case in New York, Klayman found himself in the dock on charges of racial bias.	There were allegations of ethnic bias against Klayman.	0
No one would expect a room full of corporate representatives to howl and insult the U.S. Secretary of Labor.	Corporate representatives wear suits.	1
No one would expect a room full of corporate representatives to howl and insult the U.S. Secretary of Labor.	One would expect business representatives to start whistling.	2
No one would expect a room full of corporate representatives to howl and insult the U.S. Secretary of Labor.	You wouldn't expect company representatives to start whistling.	0
Just because culture has a greater effect on athletic performance doesn't mean that nature is dormant.	Athletes are born with all their potential for performance fully realized.	2
Just because culture has a greater effect on athletic performance doesn't mean that nature is dormant.	Athletic performance is affected more by training than by genetics.	0
Just because culture has a greater effect on athletic performance doesn't mean that nature is dormant.	Most serious athletes train at least eight hours every week.	1
When I got home, I learned that the U.S. was cutting off supplies in two ways.	I'm interested in politics.	1
When I got home, I learned that the U.S. was cutting off supplies in two ways.	I learned about the U.S.	0
When I got home, I learned that the U.S. was cutting off supplies in two ways.	I've learned that the United States will cut supplies in two ways to get home.	2
The oldest and largest academic press in the world -- Oxford -- has just announced the cancellation of its poetry list.	The poetry list at Oxford is out of date.	0
The oldest and largest academic press in the world -- Oxford -- has just announced the cancellation of its poetry list.	The prestigious university doesn't have the funds to maintain the active poetry list.	1
The oldest and largest academic press in the world -- Oxford -- has just announced the cancellation of its poetry list.	The university is dedicated to preserving the poetry list and promises never to cancel it.	2
There's a consolation prize for humanity, then.	The consolation prize is a free two-speed blender for everyone.	1
There's a consolation prize for humanity, then.	There is no advantage to humans in this situation.	2
There's a consolation prize for humanity, then.	That's not bad news for humans.	0
Sports are not the only events to bet on on these sites.	Betting on political debates and elections are also accepted on these sites.	1
Sports are not the only events to bet on on these sites.	These sites only accept bets on sporting events.	2
Sports are not the only events to bet on on these sites.	These sites take the best of several activities.	0
On August 25, after the opening of the Democratic convention in Atlantic City, N.J. Johnson, then 56 years old, threatened in three recorded conversations to withdraw from the presidential race.	Johnson felt a lack of support.	1
On August 25, after the opening of the Democratic convention in Atlantic City, N.J. Johnson, then 56 years old, threatened in three recorded conversations to withdraw from the presidential race.	Johnson never thought of retiring.	2
On August 25, after the opening of the Democratic convention in Atlantic City, N.J. Johnson, then 56 years old, threatened in three recorded conversations to withdraw from the presidential race.	Johnson threatened to pull out.	0
Lamar Alexander has dropped his presidential bid.	At least one person has abandoned his bid to become president.	0
Lamar Alexander has dropped his presidential bid.	Lamar Alexander has refused to give up his presidential campaign.	2
Lamar Alexander has dropped his presidential bid.	Mr. Alexander was forced to resign after the publication of embarrassing photos of him.	1
In addition to this deplorable record on civil liberties, there is also the abuse of the FBI in the White House's own investigation into its travel bureau, and the case it has agreed to call Filegate.	The White House uses the FBI to spy on political candidates.	1
In addition to this deplorable record on civil liberties, there is also the abuse of the FBI in the White House's own investigation into its travel bureau, and the case it has agreed to call Filegate.	The White House is misusing the FBI.	0
In addition to this deplorable record on civil liberties, there is also the abuse of the FBI in the White House's own investigation into its travel bureau, and the case it has agreed to call Filegate.	The White House is using the FBI properly.	2
Tung has vowed to crack down on real estate speculators, but many believe he will do more harm than good.	Tung doesn't care about the real estate speculators.	2
Tung has vowed to crack down on real estate speculators, but many believe he will do more harm than good.	Tung thinks real estate speculators are acting unethically.	1
Tung has vowed to crack down on real estate speculators, but many believe he will do more harm than good.	Tung wants to influence real estate speculators.	0
The complaints included baggage problems, angry flight attendants, mysteriously canceled flights, billing atrocities.	Ten people lost their luggage.	1
The complaints included baggage problems, angry flight attendants, mysteriously canceled flights, billing atrocities.	People were complaining about the luggage.	0
The complaints included baggage problems, angry flight attendants, mysteriously canceled flights, billing atrocities.	No complaints were registered.	2
Lawrence Singleton, a notorious rapist who cut off his victim's forearms before serving only eight years in prison, was arrested for stabbing another woman in Florida.	After he cut off the forearms of his victims, he tried to hide them in a garbage can.	1
Lawrence Singleton, a notorious rapist who cut off his victim's forearms before serving only eight years in prison, was arrested for stabbing another woman in Florida.	It was obvious to everyone that his time in prison had completely rehabilitated him.	2
Lawrence Singleton, a notorious rapist who cut off his victim's forearms before serving only eight years in prison, was arrested for stabbing another woman in Florida.	Mr. Singleton is a convicted rapist in Florida.	0
According to Charles Lane of the New Republic, Diary of a Kidnapping adds to Gabriel García Márquez's record of journalistic dishonesty.	Charles Lane is a journalist.	0
According to Charles Lane of the New Republic, Diary of a Kidnapping adds to Gabriel García Márquez's record of journalistic dishonesty.	Charles Lane used to sell cars.	2
According to Charles Lane of the New Republic, Diary of a Kidnapping adds to Gabriel García Márquez's record of journalistic dishonesty.	Charles Lane won a Pulitzer.	1
The courthouse is not the only political arena in Washington this morning.	The courthouse isn't the only political venue in Washington.	0
The courthouse is not the only political arena in Washington this morning.	The political day probably starts in the morning.	1
The courthouse is not the only political arena in Washington this morning.	There's a circus at the courthouse with clowns.	2
We can imagine a bulldozer driver preparing a road for a new development, hailed by developer Hey, Loyd...	You can imagine a bulldozer driver starting a bulldozer.	1
We can imagine a bulldozer driver preparing a road for a new development, hailed by developer Hey, Loyd...	You can imagine a bulldozer operator.	0
We can imagine a bulldozer driver preparing a road for a new development, hailed by developer Hey, Loyd...	You can't imagine an operator of a bulldozer.	2
I reported it in a letter to the doctor. It seemed to amuse him, and he sent me a little fruitcake for Christmas.	I'm sure the doctor received the letter I sent him.	0
I reported it in a letter to the doctor. It seemed to amuse him, and he sent me a little fruitcake for Christmas.	I didn't eat the cake the doctor sent me that Christmas.	1
I reported it in a letter to the doctor. It seemed to amuse him, and he sent me a little fruitcake for Christmas.	The doctor sent me a bottle of wine that Christmas.	2
The team had previously been known by the memorable nickname Bean Eaters, which, oddly enough, could also be considered an Indian nickname.	They changed their team name, because it wasn't too popular.	1
The team had previously been known by the memorable nickname Bean Eaters, which, oddly enough, could also be considered an Indian nickname.	The team had a name before this one that could also be considered an Indian nickname.	0
