premise	hypothesis	label
Include these recommendations in a short time, deleting the main computer files and not being able to find the necessary documents.	They deleted the computer files from IBM	1
Include these recommendations in a short time, deleting the main computer files and not being able to find the necessary documents.	They deleted the main computer files	0
Include these recommendations in a short time, deleting the main computer files and not being able to find the necessary documents.	Contains all major files	2
then the same representative who made the first visit will revisit the new service provider to answer questions and discuss any problems noted in the sample query	The delegate visited for an hour	1
then the same representative who made the first visit will revisit the new service provider to answer questions and discuss any problems noted in the sample query	It was a visit from a representative	0
then the same representative who made the first visit will revisit the new service provider to answer questions and discuss any problems noted in the sample query	We were not visited	2
Saving affects not only the accumulation of wealth but also the choice to save it	A person's choice to save or not to save depends on his wealth	0
Saving affects not only the accumulation of wealth but also the choice to save it	wealth and saving have nothing to do with each other	2
Saving affects not only the accumulation of wealth but also the choice to save it	The rich are more likely to save a large portion of their income	1
For example, one company we studied experienced two mergers that required the company to incorporate new businesses quickly and adapt to meet growing business needs.	Although there are two mergers, the company does not need to restructure its corporate hierarchy.	2
For example, one company we studied experienced two mergers that required the company to incorporate new businesses quickly and adapt to meet growing business needs.	Merging two companies as one entity and restructuring resulted in a fragmented work environment	1
For example, one company we studied experienced two mergers that required the company to incorporate new businesses quickly and adapt to meet growing business needs.	We investigated the merger of two companies and had to set up quickly to meet their business needs.	0
We were concerned that payment would be approved before the design was validated	We knew that it would take a long time to pay	2
We were concerned that payment would be approved before the design was validated	We thought the ransom might pass before it was confirmed	0
We were concerned that payment would be approved before the design was validated	The payment was sent early, and we thought that we would be cheated	1
Technology is very much integrated with business processes in these organizations because technology is seen not only as a tool, but as an enabler for business.	Advanced programming software is one of the key technologies businesses are focusing on	1
Technology is very much integrated with business processes in these organizations because technology is seen not only as a tool, but as an enabler for business.	Technology is a tool, not a facilitator of business	2
Technology is very much integrated with business processes in these organizations because technology is seen not only as a tool, but as an enabler for business.	These businesses focus on technology	0
Two concepts that appear frequently in the papers may be useful to inform future research	The papers can change how we test samples.	1
Two concepts that appear frequently in the papers may be useful to inform future research	The papers could change the future of research	0
Two concepts that appear frequently in the papers may be useful to inform future research	There's nothing in terms of changing research.	2
Lines with boxes show the combined security level of all mailings, and lines with diamonds show the strategic losses (if negative) of outsourcing.	The lines calculate that the security level of postal deliveries is 10%	1
Lines with boxes show the combined security level of all mailings, and lines with diamonds show the strategic losses (if negative) of outsourcing.	The lines show nothing but the road	2
Lines with boxes show the combined security level of all mailings, and lines with diamonds show the strategic losses (if negative) of outsourcing.	The lines indicate the level of security in all mailings	0
Based on this risk assessment, Centrelink has developed a variety of safeguards aimed at educating users and employers on income reporting requirements.	Centerlink didn't know how to solve the problem	2
Based on this risk assessment, Centrelink has developed a variety of safeguards aimed at educating users and employers on income reporting requirements.	The government was losing a lot of money on vaccines, so Centrelink had a lot of strategies to teach people how to report income.	1
Based on this risk assessment, Centrelink has developed a variety of safeguards aimed at educating users and employers on income reporting requirements.	Centerlink had many strategies to teach people how to report income	0
This has enabled organisations to use the template to demonstrate scale before investing in costly capital inflows into manufacturing equipment and equipment.	And then they can show how the design works.	0
This has enabled organisations to use the template to demonstrate scale before investing in costly capital inflows into manufacturing equipment and equipment.	They can show the company that it is not wise to build new factories.	1
This has enabled organisations to use the template to demonstrate scale before investing in costly capital inflows into manufacturing equipment and equipment.	They had no idea how to show the impact of the inflow of capital.	2
South Carolina's collaborative efforts yielded another success for the following year.	No one works together in south carolina	2
South Carolina's collaborative efforts yielded another success for the following year.	S. C. worked together	0
South Carolina's collaborative efforts yielded another success for the following year.	Democrats and Republicans in South Carolina working together	1
According to the Board's authority, the Board's Section 605 (b) certificates are not issued separately to the Small Business Administration (SBA) Advocacy General Counsel.	The board did not issue an SBA certificate to the SBA and left that to the assessor's office.	1
According to the Board's authority, the Board's Section 605 (b) certificates are not issued separately to the Small Business Administration (SBA) Advocacy General Counsel.	The board did not issue certificates to the SBA.	0
According to the Board's authority, the Board's Section 605 (b) certificates are not issued separately to the Small Business Administration (SBA) Advocacy General Counsel.	The board grants SBA certificates to a single applicant	2
Accommodation and certain other charges will be verified for the actual trip	Most domestic hotels accept credit card payments	1
Accommodation and certain other charges will be verified for the actual trip	The trip itself is guaranteed using hotel bills	0
Accommodation and certain other charges will be verified for the actual trip	There's no way to know for sure whether or not travel actually exists	2
For example, one provincial capital we visited is home to over 600 software companies.	Capital cities are the best places for software companies	1
For example, one provincial capital we visited is home to over 600 software companies.	A capital city has many software companies	0
For example, one provincial capital we visited is home to over 600 software companies.	Software companies try to avoid the capital markets for legal reasons	2
Perfection cannot be achieved by measuring effectiveness	If you put forth effort, you can be perfect	2
Perfection cannot be achieved by measuring effectiveness	You can never be perfect	0
Perfection cannot be achieved by measuring effectiveness	You cannot be perfect because we are all deeply flawed human beings	1
The man who rented the house to Hamzi and Mehdar in 2000 is a law-abiding man with distant ties to the police and the FBI.	Hazmi and Mehdar had bought a house and had no contact with anyone.	2
The man who rented the house to Hamzi and Mehdar in 2000 is a law-abiding man with distant ties to the police and the FBI.	Hazmi and Mihrad rented a house for the whole year for $500 a day	1
The man who rented the house to Hamzi and Mehdar in 2000 is a law-abiding man with distant ties to the police and the FBI.	Hasmi and Mihrad rented a house	0
See the intelligence report of a Saudi al-Qaeda member on his trip to Bosnia, October 3, 2001	The al-Qaeda operative traveled to Bosnia 18 times in 2001	1
See the intelligence report of a Saudi al-Qaeda member on his trip to Bosnia, October 3, 2001	The al-Qaeda member had traveled to Bosnia	0
See the intelligence report of a Saudi al-Qaeda member on his trip to Bosnia, October 3, 2001	There is no confirmation that the al-Qaeda member went to Bosnia.	2
Jane asked the representative of the New York agency assigned to the search for Mahmoud to sign a form acknowledging that he understood how to handle FISA information.	Jane requested that the FISA form be signed by a federal judge	1
Jane asked the representative of the New York agency assigned to the search for Mahmoud to sign a form acknowledging that he understood how to handle FISA information.	Jane was asked to sign the FISA approval form.	0
Jane asked the representative of the New York agency assigned to the search for Mahmoud to sign a form acknowledging that he understood how to handle FISA information.	Jane said that there was no need for FISA certification.	2
There's nothing special about any of them in terms of the only level of security associated with the actual screening.	During the search, shocking evidence was uncovered	2
There's nothing special about any of them in terms of the only level of security associated with the actual screening.	Checkpoints rely entirely on the intuition of the customs agent who performs the checks	1
There's nothing special about any of them in terms of the only level of security associated with the actual screening.	the investigation couldn't find any evidence against them	0
Kalad presented the second edition, i.e. the three travelled to Karachi together	kalad said that he knew nothing about the three	2
Kalad presented the second edition, i.e. the three travelled to Karachi together	Caldas said that the three could travel together	0
Kalad presented the second edition, i.e. the three travelled to Karachi together	Khaled said that the three who went to Karachi together in October had a 50% chance.	1
Intelligence report, the Binelchib investigation, as of October 1, 2002	Binalshibh was questioned by the FBI task force	1
Intelligence report, the Binelchib investigation, as of October 1, 2002	Interviewed by the Bolsheviks in 2002	0
Intelligence report, the Binelchib investigation, as of October 1, 2002	ben-el-sheb was never told and disappeared	2
April received a new U.S. visa two days after the CIA-FBI meeting in New York	He had a US visa to enter the country in November	0
April received a new U.S. visa two days after the CIA-FBI meeting in New York	Mihrad was denied a visa and never came to the United States	2
April received a new U.S. visa two days after the CIA-FBI meeting in New York	Mehmed was not threatened and was granted a visa	1
Despite a two-year investigation, the FBI has been unable to locate his associate or determine his true identity.	F.B.I. couldn't find him after he fled Florida in 2001	1
Despite a two-year investigation, the FBI has been unable to locate his associate or determine his true identity.	The FBI was unable to identify the man	0
Despite a two-year investigation, the FBI has been unable to locate his associate or determine his true identity.	The FBI found out who he was and put him in jail.	2
Like American 11, the last official contact on the plane was at 8:13 A.M.	11 from the united states	0
Like American 11, the last official contact on the plane was at 8:13 A.M.	Every five minutes, there were talks with 11 Americans.	1
Like American 11, the last official contact on the plane was at 8:13 A.M.	There was no transmission in the U.S. 11	2
To get it from the German government would require a fast and very useful Tver, which would have been difficult to obtain.	Investigation may reveal the hiding place of three men	1
To get it from the German government would require a fast and very useful Tver, which would have been difficult to obtain.	The German government may have had difficulty conducting a quick and thorough investigation	0
To get it from the German government would require a fast and very useful Tver, which would have been difficult to obtain.	The investigation will be very simple and easy for the government to conduct	2
These capabilities were inadequate, but little was done to expand or improve them.	They did not change much in their visiting schedule	1
These capabilities were inadequate, but little was done to expand or improve them.	They did little to change things.	0
These capabilities were inadequate, but little was done to expand or improve them.	They worked hard to put things right	2
The analyst's e-mail, however, reveals that she has been raising widespread warnings and legal hurdles regarding data sharing and laws governing the use of information collected by intelligence agencies by criminal agents.	The analyst Crystal provided a clear analysis	2
The analyst's e-mail, however, reveals that she has been raising widespread warnings and legal hurdles regarding data sharing and laws governing the use of information collected by intelligence agencies by criminal agents.	The analyst was unclear on many things	0
The analyst's e-mail, however, reveals that she has been raising widespread warnings and legal hurdles regarding data sharing and laws governing the use of information collected by intelligence agencies by criminal agents.	The critic's report was so badly damaged that no one could read it	1
Some officers were assigned to evacuate people through the stairs, while others were assigned to expedite evacuations in squares, public gatherings, and on the streets.	The officers have found their own work	0
Some officers were assigned to evacuate people through the stairs, while others were assigned to expedite evacuations in squares, public gatherings, and on the streets.	Officials go wherever they are needed	2
Some officers were assigned to evacuate people through the stairs, while others were assigned to expedite evacuations in squares, public gatherings, and on the streets.	the officers were assigned based on their experience	1
On September 9, surprising news arrived from Afghanistan.	We have received news from Afghanistan	0
On September 9, surprising news arrived from Afghanistan.	We didn't hear anything from Afghanistan until October	2
On September 9, surprising news arrived from Afghanistan.	We were warned about the attack on September 9	1
Failure to communicate was a critical part of the response at the World Trade Center, the Pentagon, and the Somerset County, Pennsylvania, crash sites, several agencies, and several governors.	Communication worked well on 9/11	2
Failure to communicate was a critical part of the response at the World Trade Center, the Pentagon, and the Somerset County, Pennsylvania, crash sites, several agencies, and several governors.	At the world trade center, people were having trouble communicating because the lights were out and phone lines were down.	1
Failure to communicate was a critical part of the response at the World Trade Center, the Pentagon, and the Somerset County, Pennsylvania, crash sites, several agencies, and several governors.	At the World Trade Center, people had difficulty communicating	0
His driver's license, car registration, and phone number could be found in easily accessible databases	Investigators also sought access to professional databases	1
His driver's license, car registration, and phone number could be found in easily accessible databases	Many types of data are available from existing databases	0
His driver's license, car registration, and phone number could be found in easily accessible databases	There was no way to get any information on the subject using existing sources.	2
expressing doubts about the whole transaction, the manager isolated themselves from hazmi and mihdar, but not before they got the help they needed.	The manager immediately contacted the authorities and refused to help in this matter	2
expressing doubts about the whole transaction, the manager isolated themselves from hazmi and mihdar, but not before they got the help they needed.	Although the manager was upset, they offered to help	0
expressing doubts about the whole transaction, the manager isolated themselves from hazmi and mihdar, but not before they got the help they needed.	The assistance included obtaining cash and travel documents	1
In 2003 these labels were removed; all cases of international terrorism now have the same designation, 315	All cases of terrorism have been given high priority	1
In 2003 these labels were removed; all cases of international terrorism now have the same designation, 315	All cases of terrorism receive the same label	0
In 2003 these labels were removed; all cases of international terrorism now have the same designation, 315	Each case of terrorism is independently assessed and rated	2
The officer who witnessed the collapse of the south tower communicated the evacuation order to the ESU units in the north tower	After the southern wall collapsed, no one was left on the northern wall	2
The officer who witnessed the collapse of the south tower communicated the evacuation order to the ESU units in the north tower	The south tower collapsed 30 minutes before the official spoke to the ESU units in the north tower	1
The officer who witnessed the collapse of the south tower communicated the evacuation order to the ESU units in the north tower	The official witnessed the collapse of the south tower	0
Indianapolis is actually one of the best places for many actors to work.	Actors love Indianapolis because of all the recruitment agencies there.	1
Indianapolis is actually one of the best places for many actors to work.	If you're an actor, you should consider moving to Indianapolis.	0
Indianapolis is actually one of the best places for many actors to work.	It's hard to get a job in Indianapolis if you're in the movie and theater business, because it's mostly a tech city.	2
We offer help 24 hours a day, 7 days a week through the Early Prevention Information Resource Center and by phone.	People can reach us only by mail or e-mail	2
We offer help 24 hours a day, 7 days a week through the Early Prevention Information Resource Center and by phone.	We can be reached by telephone at any time of the day	0
We offer help 24 hours a day, 7 days a week through the Early Prevention Information Resource Center and by phone.	Every Monday and Friday we receive over a hundred calls	1
These boxes are left in their wrappings after all other gifts have been opened	These boxes contain dangerous explosives	1
These boxes are left in their wrappings after all other gifts have been opened	These boxes are opened before the other gifts	2
These boxes are left in their wrappings after all other gifts have been opened	These boxes are left unopened for a time	0
If we lower our price, we need to reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.	To keep our ticket price under $ 10, we need all members of the audience to donate $25.	1
If we lower our price, we need to reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.	Without your money, we can lower our price if we want the truth, but our boss loves the convenience.	2
If we lower our price, we need to reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.	Your contributions have helped us to keep the cost down	0
00 has helped us provide guidance, encouragement and licensing to nearly 400 Indianapolis-area children.	Thanks to our donations to charity, we were able to invite Beyoncé to do a concert for the Indianapolis Orphans.	1
00 has helped us provide guidance, encouragement and licensing to nearly 400 Indianapolis-area children.	We had hoped to have a Christmas party for the children, but we couldn't do anything for them.	2
00 has helped us provide guidance, encouragement and licensing to nearly 400 Indianapolis-area children.	We were able to help many Indianapolis children	0
Initially, individuals can participate by donating an unlimited amount of $1,000 or more annually to the Secretary of State's Club, or $500 or more to Secretary of State Associates.	Individuals can participate with a small donation of $50	2
Initially, individuals can participate by donating an unlimited amount of $1,000 or more annually to the Secretary of State's Club, or $500 or more to Secretary of State Associates.	Individuals can participate if they donate a reasonable amount	0
Initially, individuals can participate by donating an unlimited amount of $1,000 or more annually to the Secretary of State's Club, or $500 or more to Secretary of State Associates.	Most individuals choose to donate to the Secretary of State's office	1
In addition to gifts of money and valuable personal property, there are other methods of giving to benefit Kingdom service worldwide.	If you donate at least $1,000, you can be assured of tax benefits	1
In addition to gifts of money and valuable personal property, there are other methods of giving to benefit Kingdom service worldwide.	Unfortunately, our tax advisors advise you not to make any gift.	2
In addition to gifts of money and valuable personal property, there are other methods of giving to benefit Kingdom service worldwide.	In addition to gifts of money and valuable personal property, there are other methods of giving to benefit Kingdom service worldwide.	0
As you know, the membership of this group includes friends and former students who donate $1,000 or more to the law school each year.	Some members of this group have donated over $100k to the school.	1
As you know, the membership of this group includes friends and former students who donate $1,000 or more to the law school each year.	We have people in this group who have donated over $1,000 to the law school.	0
As you know, the membership of this group includes friends and former students who donate $1,000 or more to the law school each year.	We plan to ask this group to donate money to the school, but they haven't done this before.	2
In the '50s, one of my fondest memories was attending a civic theater production.	When I was a kid, I hated going to plays, so I became a scientist.	2
In the '50s, one of my fondest memories was attending a civic theater production.	As a child, I loved the theater	0
In the '50s, one of my fondest memories was attending a civic theater production.	My favorite civic theater production was Beauty and the Beast.	1
This letter will be delivered only if each person donates $18	don't give away your property because this letter is a scam	2
This letter will be delivered only if each person donates $18	We'll give you a gift if you donate $18	1
This letter will be delivered only if each person donates $18	We hope that all recipients will be able to donate $18	0
Simply click the bottom, check the relevant option, make any changes to your address if necessary, and send it in a sealed envelope.	Please do not make any changes to your address	2
Simply click the bottom, check the relevant option, make any changes to your address if necessary, and send it in a sealed envelope.	A white envelope with your address on it	1
Simply click the bottom, check the relevant option, make any changes to your address if necessary, and send it in a sealed envelope.	You are free to make changes to your address if you find it appropriate	0
The School of Nursing needs your generous donations to continue and maintain academic excellence.	Please donate $100 million to the School of Nursing, or your monument will not work.	1
The School of Nursing needs your generous donations to continue and maintain academic excellence.	The nursing school has met all of its funding goals, so it doesn't need any more money.	2
The School of Nursing needs your generous donations to continue and maintain academic excellence.	We hope you will donate to the School of Nursing	0
80% of participants report increased conflict resolution skills	More than half of the participants report increased conflict resolution skills	0
80% of participants report increased conflict resolution skills	Only a quarter of respondents reported increased conflict resolution skills	2
80% of participants report increased conflict resolution skills	More than 100 persons attended	1
Please don't send messages to people who don't give.	If you stop giving, it's a shame	0
Please don't send messages to people who don't give.	The names of the people who died were published for the world to see, so trust me, you don't want to be embarrassed like that.	1
Please don't send messages to people who don't give.	We have many donors, so please stop the donation.	2
Anyone with a computer and a modem on our floor can access it.	They don't need anything to get into the floor	2
Anyone with a computer and a modem on our floor can access it.	To get on the floor, you need both a computer and a modem.	0
Anyone with a computer and a modem on our floor can access it.	In order to enter the floor, she must carry both a computer and a modem.	1
Ticket sales and subscriptions can't make us any money for the entire season.	As long as we have ticket sales, we will have our full season	2
Ticket sales and subscriptions can't make us any money for the entire season.	We need more than ticket sales and subscriptions to cover our full season costs.	0
Ticket sales and subscriptions can't make us any money for the entire season.	Ticket sales and subscriptions only cover 70% of our total cost.	1
Each gift makes a difference newcomers' challenges	All donations are noted and advertised in our monthly magazine	1
Each gift makes a difference newcomers' challenges	Each gift you receive is valued for something	0
Each gift makes a difference newcomers' challenges	Only gifts over $100 make a difference	2
We're a long way from reaching our $365,000 goal with friends and followers like you.	We exceeded our goal of $300,000	0
We're a long way from reaching our $365,000 goal with friends and followers like you.	In fact, we hope to triple our funding goal.	1
We're a long way from reaching our $365,000 goal with friends and followers like you.	There are no hard and fast rules about money	2
Our public health center has been operating for several years, and recently we added a crime prevention health center.	Our Government Health Center has served for eight years	1
Our public health center has been operating for several years, and recently we added a crime prevention health center.	Our public health center will celebrate its first anniversary next month.	2
Our public health center has been operating for several years, and recently we added a crime prevention health center.	Our public health center has been in operation for over a year.	0
ticket sales did not begin to cover the cost of these programs	It seems that the ticket revenue does not cover the cost of these events	0
ticket sales did not begin to cover the cost of these programs	The cost of these arrangements is very high	1
ticket sales did not begin to cover the cost of these programs	The ticket revenue certainly covers the cost of these programs	2
Omnia Vincent Amor (if you don't work for a weekly show): Brit Hume (Fox News Sunday) speculates on why Lewinsky might not be the one she still has a desperate crush on.	Britt Hume is Fox's Chief Correspondent	1
Omnia Vincent Amor (if you don't work for a weekly show): Brit Hume (Fox News Sunday) speculates on why Lewinsky might not be the one she still has a desperate crush on.	Britt Hum is working for CNN	2
Omnia Vincent Amor (if you don't work for a weekly show): Brit Hume (Fox News Sunday) speculates on why Lewinsky might not be the one she still has a desperate crush on.	Britt Hum works for Fox	0
Michael Apted did a lot of work to make the series more human.	Michael Apted has ended the series for appearances that are physical and exciting.	2
Michael Apted did a lot of work to make the series more human.	Michael Apted was hired to add personal qualities to the series.	0
Michael Apted did a lot of work to make the series more human.	The series was thought to be unemotional and boring, so it was necessary to hire Michael Apted to add fun and personality to the show in order to improve ratings.	1
To see a girl in a white fur coat and long shoes	the girl in her skiing outfit	1
To see a girl in a white fur coat and long shoes	the girl in the white robe	0
To see a girl in a white fur coat and long shoes	The girl is all dressed in red	2
What the film failed to mention was that Kaufman often talked about how he wanted to kill himself.	The film does not mention Kaufman when discussing his own death.	0
What the film failed to mention was that Kaufman often talked about how he wanted to kill himself.	The film features an in-depth interview with Kauffman about his death.	2
What the film failed to mention was that Kaufman often talked about how he wanted to kill himself.	The film was ahead of its time, although it omitted some crucial details about Kaufman	1
Rockefeller was in the throes of a bloody battle as he sought to avenge Angel Tarbell	Rockefeller donated to cancer research	1
Rockefeller was in the throes of a bloody battle as he sought to avenge Angel Tarbell	Rockefeller was a generous man	0
Rockefeller was in the throes of a bloody battle as he sought to avenge Angel Tarbell	Rockefeller was asthmatic	2
Claimant sided with the other side in a recent tribal dispute over trade in New York	Claimant incited racial prejudice in California	2
Claimant sided with the other side in a recent tribal dispute over trade in New York	Claiman did not expect to be accused of racial discrimination	1
Claimant sided with the other side in a recent tribal dispute over trade in New York	Claiman was accused of racial prejudice	0
He didn't expect to bluntly insult the U.S. Department of Labor in a room full of corporate executives.	Representatives of the corporation wear wool	1
He didn't expect to bluntly insult the U.S. Department of Labor in a room full of corporate executives.	A man waits for company representatives to whistle	2
He didn't expect to bluntly insult the U.S. Department of Labor in a room full of corporate executives.	One does not expect corporate representatives to whistle	0
Just because care has a greater impact on athletic performance does not mean that nature has been neglectful.	Athletes are born with the ability to reach their full potential	2
Just because care has a greater impact on athletic performance does not mean that nature has been neglectful.	Athletic ability is more affected by practice than by genetics	0
Just because care has a greater impact on athletic performance does not mean that nature has been neglectful.	The strongest athletes train for at least eight hours each week	1
Once home, I learned that the United States had two ways to intercept supplies	I was interested in politics	1
Once home, I learned that the United States had two ways to intercept supplies	I learned about the United States	0
Once home, I learned that the United States had two ways to intercept supplies	Before I came home, I learned that the United States had two supply routes	2
the world's oldest and largest university press, oxford, announces the cancellation of its poetry lists	The Oxford list of poems is now discontinued.	0
the world's oldest and largest university press, oxford, announces the cancellation of its poetry lists	The prestigious university does not have the funding to actively maintain its poetry list.	1
the world's oldest and largest university press, oxford, announces the cancellation of its poetry lists	The university is committed to preserving the list of poems and never deleting it.	2
But there is a comforting reward for mankind	The consolation prize is a free two-speed mixer for everyone.	1
But there is a comforting reward for mankind	In this situation, there is no exchange for people	2
But there is a comforting reward for mankind	This is not all bad news for mankind	0
betting on these sites is not limited to sports	Betting on political contests and elections is also allowed on these sites	1
betting on these sites is not limited to sports	these sites only accept bets on sporting events	2
betting on these sites is not limited to sports	These sites take the best of the best in a variety of activities.	0
Following the August 25 Democratic convention in Atlantic City, New Jersey, Johnson, 56, has threatened to withdraw from the presidential race at three consecutive scheduled conventions.	Johnson felt that he had no support	1
Following the August 25 Democratic convention in Atlantic City, New Jersey, Johnson, 56, has threatened to withdraw from the presidential race at three consecutive scheduled conventions.	Johnson never thought of quitting	2
Following the August 25 Democratic convention in Atlantic City, New Jersey, Johnson, 56, has threatened to withdraw from the presidential race at three consecutive scheduled conventions.	Johnson was determined to get out	0
Lamar Alexander withdrew from the presidential bid	At least one man has given up on running for president	0
Lamar Alexander withdrew from the presidential bid	Lamar Alexander refused to abandon the presidential campaign	2
Lamar Alexander withdrew from the presidential bid	Mr. Alexander was forced to leave after his embarrassing photos were published	1
The first travel bureau investigation by the White House on this tragic civil liberties record is the FBI's misuse and misrepresentation of FileGate.	The White House has FBI spies on political candidates	1
The first travel bureau investigation by the White House on this tragic civil liberties record is the FBI's misuse and misrepresentation of FileGate.	the white house abuses the fbi	0
The first travel bureau investigation by the White House on this tragic civil liberties record is the FBI's misuse and misrepresentation of FileGate.	the white house uses the fbi appropriately	2
Tung has vowed to take action against property analysts, but many think his outcry will be worse than the damage.	Tung does not care about property speculators	2
Tung has vowed to take action against property analysts, but many think his outcry will be worse than the damage.	Tung feels that consumers are behaving immorally	1
Tung has vowed to take action against property analysts, but many think his outcry will be worse than the damage.	Tung seeks to influence property investors	0
The bag problem has been resolved with the footage of non-working flight attendants, non-mechanical flight cancellations, forced payments.	Ten people lost their luggage	1
The bag problem has been resolved with the footage of non-working flight attendants, non-mechanical flight cancellations, forced payments.	People complained about their luggage	0
The bag problem has been resolved with the footage of non-working flight attendants, non-mechanical flight cancellations, forced payments.	There were no complaints whatsoever	2
Lawrence Singleton, the notorious rapist, was released from prison after serving only eight years for the amputation of his victim's arm, but he was again convicted of assaulting and murdering a woman in Florida	He cut off the injured arm, threw it away, and tried to hide it in a garbage can	1
Lawrence Singleton, the notorious rapist, was released from prison after serving only eight years for the amputation of his victim's arm, but he was again convicted of assaulting and murdering a woman in Florida	It was obvious to everyone that his time in prison had completely changed him	2
Lawrence Singleton, the notorious rapist, was released from prison after serving only eight years for the amputation of his victim's arm, but he was again convicted of assaulting and murdering a woman in Florida	Mr. Singleton was convicted of rape in Florida	0
New Republic colleague Charles Lane says the news of Gabriel García Márquez's kidnapping is a record of dishonest journalism.	Charles Lane is a reporter	0
New Republic colleague Charles Lane says the news of Gabriel García Márquez's kidnapping is a record of dishonest journalism.	Charles Lane sold his cars	2
New Republic colleague Charles Lane says the news of Gabriel García Márquez's kidnapping is a record of dishonest journalism.	Charles Lane won the Pulitzer Prize	1
The court is not the only political circus in Washington this morning.	The court is not the only political venue in Washington	0
The court is not the only political circus in Washington this morning.	The political day may have begun in the morning	1
The court is not the only political circus in Washington this morning.	The courtroom is a circus of jokes	2
We can think of a dozer driver as paving the way for a new development being done by the developer.	You might think that the dozer driver is starting the dozer	1
We can think of a dozer driver as paving the way for a new development being done by the developer.	You can imagine the dozer driver	0
We can think of a dozer driver as paving the way for a new development being done by the developer.	The driver of the dozer cannot think	2
I told this to the doctor in a letter, apparently to please him, and he sent me a little fruit cake there too.	i'm sure the doctor received my letter	0
I told this to the doctor in a letter, apparently to please him, and he sent me a little fruit cake there too.	that christmas i didn't eat the cake the doctor sent me	1
I told this to the doctor in a letter, apparently to please him, and he sent me a little fruit cake there too.	The doctor put wine in my bottle that Christmas	2
The band was formerly known as the Beaneaters, which, ironically, could also be considered an Indian nickname.	The name of the band was changed because it was not popular	1
The band was formerly known as the Beaneaters, which, ironically, could also be considered an Indian nickname.	The group had a previous name that could be considered an Indian nickname.	0
The band was formerly known as the Beaneaters, which, ironically, could also be considered an Indian nickname.	The group has only one name	2
I couldn't find such a translation in Thesaurus.	I found the translation in the Thesaurus	2
I couldn't find such a translation in Thesaurus.	I looked in the Thesaurus and found no interpretation.	0
I couldn't find such a translation in Thesaurus.	The Thalassaurus I used was a normal Thalassaurus.	1
How can one do so?	How Many People Can Do Nothing	2
How can one do so?	how can someone do something so awful	1
How can one do so?	How can a person do this?	0
Furthermore, according to preliminary work, it contains only words known to have originated in the twentieth century, but omits early 20th century military words.	As noted in the introduction, it contains words from the twentieth century but omits earlier ones	0
Furthermore, according to preliminary work, it contains only words known to have originated in the twentieth century, but omits early 20th century military words.	It contains all the words that have been recorded since ancient times	2
Furthermore, according to preliminary work, it contains only words known to have originated in the twentieth century, but omits early 20th century military words.	There are many different styles before the twentieth century.	1
If one has the 1984 edition, one may be disappointed to buy this rather than the short-lived (and less expensive) supplement	The 1984 edition is the best of many	1
If one has the 1984 edition, one may be disappointed to buy this rather than the short-lived (and less expensive) supplement	This publication is not for sale.	2
If one has the 1984 edition, one may be disappointed to buy this rather than the short-lived (and less expensive) supplement	The offer is cheaper than the book	0
Bernstein explained in his introduction	Bernstein did not explain it in detail	1
Bernstein explained in his introduction	Bernstein explains only in the summary	2
Bernstein explained in his introduction	The introduction contains our explanations	0
Even after some twenty years of acquaintance, these subjects are not advisable to interfere with just because it is difficult for a foreigner to discern many things that are strange about them.	Even native speakers sometimes have a problem with humor	1
Even after some twenty years of acquaintance, these subjects are not advisable to interfere with just because it is difficult for a foreigner to discern many things that are strange about them.	Humor is generally one of the easiest things for foreigners to understand.	2
Even after some twenty years of acquaintance, these subjects are not advisable to interfere with just because it is difficult for a foreigner to discern many things that are strange about them.	These topics are difficult for outsiders to understand	0
Finally, one should be careful if the extension has a different meaning.	Editors are typically hired to catch this kind of error.	1
Finally, one should be careful if the extension has a different meaning.	Extending the meaning of sentences is a good way to make sure the light is on	2
Finally, one should be careful if the extension has a different meaning.	When he tries to make a long statement, the meaning may change	0
Make your head spin in the heat	Adding heat to people's heads is a good way to improve their focus and motivation.	2
Make your head spin in the heat	Overheating can lead to turning in some cases	0
Make your head spin in the heat	Today's temperature was five degrees above the average	1
No other profession has such a rich culture of self-denial.	Many other professionals have a high opinion of themselves	1
No other profession has such a rich culture of self-denial.	Many professionals do not practice self-isolation	2
No other profession has such a rich culture of self-denial.	Other jobs do not have a culture of self-criticism	0
And on proud notes, those fabrics with evocative names in local legends use these pronunciations in personal letters, house gossip, and a vague form of identity.	These papers have no reputation	2
And on proud notes, those fabrics with evocative names in local legends use these pronunciations in personal letters, house gossip, and a vague form of identity.	These papers have a good reputation	0
And on proud notes, those fabrics with evocative names in local legends use these pronunciations in personal letters, house gossip, and a vague form of identity.	Those papers have the whispers of many housewives	1
If simple and crisp describes the character of the beer	"beer may be labeled ""light and clear"""	0
If simple and crisp describes the character of the beer	The words simple and pure are sufficient to describe only wine and whiskey	2
If simple and crisp describes the character of the beer	A light beer has a lower alcohol content	1
The unofficially busy names are used when neither they nor any other alternative names are needed.	People struggle to find a new name	1
The unofficially busy names are used when neither they nor any other alternative names are needed.	The name is often used	0
The unofficially busy names are used when neither they nor any other alternative names are needed.	The name should be more widely used	2
