premise	hypothesis	label
Add to this such factors as short deadlines, unending deletion of files, and failure to access necessary documents.	They deleted computer files from IBM.	1
Add to this such factors as short deadlines, unending deletion of files, and failure to access necessary documents.	They deleted the original computer file.	0
Add to this such factors as short deadlines, unending deletion of files, and failure to access necessary documents.	They kept all the original files.	2
Then, the same representative who walked in the first time visited the new provider to answer questions and discuss the problems represented in the sample of claims.	delegates visited for an hour	1
Then, the same representative who walked in the first time visited the new provider to answer questions and discuss the problems represented in the sample of claims.	There was a representative visit.	0
Then, the same representative who walked in the first time visited the new provider to answer questions and discuss the problems represented in the sample of claims.	He hasn't gone for a walk yet.	2
Not only does saving affect the amount of savings, but savings also affect the choice of savings.	Whether a person saves money or not is determined by his possessions.	0
Not only does saving affect the amount of savings, but savings also affect the choice of savings.	wealth and savings are often unrelated	2
Not only does saving affect the amount of savings, but savings also affect the choice of savings.	Wealthy people are more likely to save a large portion of their income.	1
For example, one company we spied on had a two-company partnership that wanted the company to be able to combine new business and renovation to meet the needs of a growing business.	Although there were two mergers, there was no need for the company to go through a restructuring of the rating system.	2
For example, one company we spied on had a two-company partnership that wanted the company to be able to combine new business and renovation to meet the needs of a growing business.	Mergers and restructurings created a chaotic work environment.	1
For example, one company we spied on had a two-company partnership that wanted the company to be able to combine new business and renovation to meet the needs of a growing business.	We looked at a company that had won two deals and needed a quick restructuring to meet their business needs.	0
plan, we were concerned that the payment would be approved before we could confirm that the transport had actually taken place.	We knew the payback would take forever.	2
plan, we were concerned that the payment would be approved before we could confirm that the transport had actually taken place.	We assumed the payment would be made before the confirmation.	0
plan, we were concerned that the payment would be approved before we could confirm that the transport had actually taken place.	We thought the payment might be premature and fraudulent.	1
Technology is closely linked to the business process in these organizations because technology is seen as a means to facilitate business, not just a tool.	Advanced scheduling software is one of the key technologies businesses are considering.	1
Technology is closely linked to the business process in these organizations because technology is seen as a means to facilitate business, not just a tool.	Technology is merely a tool, not a business tool.	2
Technology is closely linked to the business process in these organizations because technology is seen as a means to facilitate business, not just a tool.	This business is more focused on technology.	0
Two concepts that emerge from the literature may be useful in setting the tone for future research.	Texts can change the way we analyze samples.	1
Two concepts that emerge from the literature may be useful in setting the tone for future research.	Books can change the course of research for years to come	0
Two concepts that emerge from the literature may be useful in setting the tone for future research.	There's nothing else to do in terms of changing the research.	2
The line marked with boxes indicates the level of well-being of the email along with the lines marked with diamonds indicates the technical disadvantages (as negative) of transferring work to another party.	Lines calculates that the welfare rate of mailers is 10%.	1
The line marked with boxes indicates the level of well-being of the email along with the lines marked with diamonds indicates the technical disadvantages (as negative) of transferring work to another party.	Lines don't show anything but the way.	2
The line marked with boxes indicates the level of well-being of the email along with the lines marked with diamonds indicates the technical disadvantages (as negative) of transferring work to another party.	The lines show the amount of prosperity in all the postmen.	0
Based on this risk assessment, Centrelink established specific prevention strategies aimed at educating targeted audiences and employers on income reporting requirements.	Centrelink did not know how to deal with the problem.	2
Based on this risk assessment, Centrelink established specific prevention strategies aimed at educating targeted audiences and employers on income reporting requirements.	Centrelink had a lot of strategies to teach people how to report income because the government lost a lot of money in errors.	1
Based on this risk assessment, Centrelink established specific prevention strategies aimed at educating targeted audiences and employers on income reporting requirements.	Centrelink had many strategies to teach people how to report income.	0
This allowed design demonstrations before companies made costly investments in manufacturing equipment and instruments to build a production model representative of the demonstration phases.	So they could demonstrate how the model worked.	0
This allowed design demonstrations before companies made costly investments in manufacturing equipment and instruments to build a production model representative of the demonstration phases.	They could convince the company that it was unwise to build a new garage.	1
This allowed design demonstrations before companies made costly investments in manufacturing equipment and instruments to build a production model representative of the demonstration phases.	They didn't know how to show the effects of investing.	2
South Carolina's concerted efforts produced further successes the following year.	No one in South Carolina worked together.	2
South Carolina's concerted efforts produced further successes the following year.	The SC worked together.	0
South Carolina's concerted efforts produced further successes the following year.	Members of the Democratic and Republican parties are working together.	1
According to a Board official, the Board's Section 605 (b) disclosure document was not provided separately to the Small Business Administration (SBA) General Counsel for Advocacy.	The board did not give the SBA a certificate and left the matter to the auditor's office.	1
According to a Board official, the Board's Section 605 (b) disclosure document was not provided separately to the Small Business Administration (SBA) General Counsel for Advocacy.	The board did not issue the SBA certificates.	0
According to a Board official, the Board's Section 605 (b) disclosure document was not provided separately to the Small Business Administration (SBA) General Counsel for Advocacy.	The board issued SBA certificates daily to anyone who directly applied.	2
When a match is held for hotel and other payments, verification of the actual trip will be done.	Many hotels accept card payments	1
When a match is held for hotel and other payments, verification of the actual trip will be done.	The trip itself will be justified by the restaurant's expense.	0
When a match is held for hotel and other payments, verification of the actual trip will be done.	There is no way to ascertain whether or not the actual voyage took place.	2
For example, one large city we visited is home to more than 600 software companies.	Capital cities are prime locations for software companies.	1
For example, one large city we visited is home to more than 600 software companies.	One large city is home to a number of software companies.	0
For example, one large city we visited is home to more than 600 software companies.	Software companies target capital cities for legal reasons.	2
In measurement efficiency, perfection cannot be achieved.	You can be perfect if you try hard.	2
In measurement efficiency, perfection cannot be achieved.	It cannot be perfect.	0
In measurement efficiency, perfection cannot be achieved.	You cannot be perfect because we all have our faults.	1
The man who was in the house and rented Hazmi and Mihdhar a room in 2000 is a law-abiding citizen with a long history of contact with the police.	Hazmi and Mihdhar bought a house without consulting anyone.	2
The man who was in the house and rented Hazmi and Mihdhar a room in 2000 is a law-abiding citizen with a long history of contact with the police.	Hazmi and Mihdhar rented a room for a year, for $500 a day.	1
The man who was in the house and rented Hazmi and Mihdhar a room in 2000 is a law-abiding citizen with a long history of contact with the police.	Hazmi and Mihdhar rented a room.	0
For their journey to Bosnia, see Investigative Report, an interview with an al Qaeda member from Saudi Arabia, October 3, 2001.	An al Qaeda member traveled to Bosnia 18 times in 2001.	1
For their journey to Bosnia, see Investigative Report, an interview with an al Qaeda member from Saudi Arabia, October 3, 2001.	The al Qaeda affiliate went to Bosnia.	0
For their journey to Bosnia, see Investigative Report, an interview with an al Qaeda member from Saudi Arabia, October 3, 2001.	There is no evidence of any al Qaeda member going to Bosnia.	2
Jane asked the New York agent assigned to Mihdhar's search to sign a FISA acceptance form showing the agent understood how she should handle FISA information.	Jane asked for a FISA consent form to be signed by a federal judge.	1
Jane asked the New York agent assigned to Mihdhar's search to sign a FISA acceptance form showing the agent understood how she should handle FISA information.	Jane requested that the FISA form be signed.	0
Jane asked the New York agent assigned to Mihdhar's search to sign a FISA acceptance form showing the agent understood how she should handle FISA information.	Jane said no admission to FISA has significance.	2
Nothing is known about any of them except for the security detail that was essential to the actual inspection station.	Shocking evidence was uncovered during the inspection.	2
Nothing is known about any of them except for the security detail that was essential to the actual inspection station.	Surveillance is largely dependent on what the agent is thinking.	1
Nothing is known about any of them except for the security detail that was essential to the actual inspection station.	Surveillance was unable to detect any evidence against them.	0
Khallad has put forward a second theory, namely that the three traveled together to Karachi.	Khallad said that he did not know anything about the three.	2
Khallad has put forward a second theory, namely that the three traveled together to Karachi.	Khallad said the three could travel together.	0
Khallad has put forward a second theory, namely that the three traveled together to Karachi.	Khallad said there was a 50% chance the three went to Karachi together in October.	1
Investigative report, interviewed by Binalshibh, October 1, 2002.	Binalshibh was questioned by an FBI task force.	1
Investigative report, interviewed by Binalshibh, October 1, 2002.	Binalshibh was examined in 2002.	0
Investigative report, interviewed by Binalshibh, October 1, 2002.	Binalshibh was not released and disappeared.	2
Mihdhar was granted a new visa, two days after a meeting with the CIA-FBI in New York.	Mihdhar had a US visa to enter the country.	0
Mihdhar was granted a new visa, two days after a meeting with the CIA-FBI in New York.	Mihdhar did not get a visa, so he did not come to the United States.	2
Mihdhar was granted a new visa, two days after a meeting with the CIA-FBI in New York.	Midhari was granted a visa because he was not a threat.	1
Despite two years of investigation, the FBI was unable to locate the collaborator or discover his true identity.	The FBI couldn't even find the man after he left Florida in 2001.	1
Despite two years of investigation, the FBI was unable to locate the collaborator or discover his true identity.	The FBI had no way of knowing who the brother was.	0
Despite two years of investigation, the FBI was unable to locate the collaborator or discover his true identity.	The FBI found out who he was and put him in jail.	2
In the 11th American case, the last regular contact from the aircraft was at 8:13 a.m.	There were contacts from 11 Americas.	0
In the 11th American case, the last regular contact from the aircraft was at 8:13 a.m.	There were calls from 11 Americans every 15 minutes.	1
In the 11th American case, the last regular contact from the aircraft was at 8:13 a.m.	There was no communication from the 11 Americas.	2
Realizing that it would require immediate assistance and extensive cooperation from the German government, which would be difficult to obtain.	If completed, the investigation may reveal the hiding place of the three fugitives.	1
Realizing that it would require immediate assistance and extensive cooperation from the German government, which would be difficult to obtain.	The German government may have had a hard time conducting a quick and definitive investigation.	0
Realizing that it would require immediate assistance and extensive cooperation from the German government, which would be difficult to obtain.	Investigations will be easier for the government to enforce.	2
His capacity was insufficient but little was done to correct this.	They made no major changes to their surveillance program.	1
His capacity was insufficient but little was done to correct this.	They made no effort to change the situation.	0
His capacity was insufficient but little was done to correct this.	They went to the highest standards to fix everything.	2
The critic's e-mail shows that he was conflating a wide range of warnings and legal restrictions on the dissemination of information with laws on the use of information from the investigative agencies and criminal agencies.	Critics offered an unmistakable criticism.	2
The critic's e-mail shows that he was conflating a wide range of warnings and legal restrictions on the dissemination of information with laws on the use of information from the investigative agencies and criminal agencies.	The critic was unclear about many things.	0
The critic's e-mail shows that he was conflating a wide range of warnings and legal restrictions on the dissemination of information with laws on the use of information from the investigative agencies and criminal agencies.	The critic's report was so confused that no one could read it.	1
Some officers were assigned to assist in the Stairwell rescue; others were selected to expedite the rescue inside the plaza, the Concourse, and the PATH station.	The officers got their own jobs.	0
Some officers were assigned to assist in the Stairwell rescue; others were selected to expedite the rescue inside the plaza, the Concourse, and the PATH station.	The officers simply rushed randomly to where they were needed.	2
Some officers were assigned to assist in the Stairwell rescue; others were selected to expedite the rescue inside the plaza, the Concourse, and the PATH station.	Officers were assigned duties according to skill.	1
On September 9, big news came from Afghanistan.	We received news from Afghanistan.	0
On September 9, big news came from Afghanistan.	We didn't hear anything from Afghanistan until October.	2
On September 9, big news came from Afghanistan.	We were told about the attack on September 9.	1
The lack of communication capability was a key factor in the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, loss zones, where many organizations and many authorities responded.	Communications worked very well on 9/11.	2
The lack of communication capability was a key factor in the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, loss zones, where many organizations and many authorities responded.	People had a hard time communicating in the World Trade Center because there was no electricity and telephone lines were down.	1
The lack of communication capability was a key factor in the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, loss zones, where many organizations and many authorities responded.	People had a hard time communicating in the World Trade Center.	0
A search of readily available data can unlock driver's licenses, vehicle registrations, and telephone directories.	The researchers also requested permission to access academic databases.	1
A search of readily available data can unlock driver's licenses, vehicle registrations, and telephone directories.	Several types of information were available from existing databases.	0
A search of readily available data can unlock driver's licenses, vehicle registrations, and telephone directories.	There was no way to get any information about the subjects from existing sources.	2
Claiming to be suspicious of all activities, the manager withdrew and did not engage with Hazmi and Mihdhar, but not before receiving the help they needed.	Msimamazi spoke to security guards at the time and refused to help in the case.	2
Claiming to be suspicious of all activities, the manager withdrew and did not engage with Hazmi and Mihdhar, but not before receiving the help they needed.	The superintendent offered help despite his reluctance.	0
Claiming to be suspicious of all activities, the manager withdrew and did not engage with Hazmi and Mihdhar, but not before receiving the help they needed.	The aid consisted of money and help in obtaining travel documents.	1
In 2003, these names were dropped; international terrorism now gets one name, 315.	Every word about terrorism is crowned with the highest importance	1
In 2003, these names were dropped; international terrorism now gets one name, 315.	All forms of terrorism are labeled the same.	0
In 2003, these names were dropped; international terrorism now gets one name, 315.	Any act of terrorism is judged differently depending on the individual.	2
This officer, who witnessed the collapse of the South Tower, told the ESU units in the North Tower in his rescue training.	No one was left in the North Tower after the South Tower collapsed.	2
This officer, who witnessed the collapse of the South Tower, told the ESU units in the North Tower in his rescue training.	The South Tower collapsed 30 minutes before the officer spoke to the ESU units in the North Tower.	1
This officer, who witnessed the collapse of the South Tower, told the ESU units in the North Tower in his rescue training.	An officer witnessed the collapse of the South Tower.	0
Indianapolis is the best place for actors to work for many people.	Actors love Indianapolis because of all the movie studios there.	1
Indianapolis is the best place for actors to work for many people.	If you're an actor, you should consider moving to Indianapolis.	0
Indianapolis is the best place for actors to work for many people.	It's hard to get a job in Indianapolis if you're in acting and film, because Indianapolis is a tech city.	2
We provide support by phone twenty-four hours a day, seven days a week through our online pandemic prevention tool, as well as through a direct line for parents.	The only way to get in touch with us is by letter or e-mail.	2
We provide support by phone twenty-four hours a day, seven days a week through our online pandemic prevention tool, as well as through a direct line for parents.	We are available by phone, 24 hours a day.	0
We provide support by phone twenty-four hours a day, seven days a week through our online pandemic prevention tool, as well as through a direct line for parents.	We get over a hundred calls every Monday through Friday.	1
After all, these boxes will remain sealed long after all the other gifts have been opened.	These are your boxes and	1
After all, these boxes will remain sealed long after all the other gifts have been opened.	These boxes will be opened before any other gifts.	2
After all, these boxes will remain sealed long after all the other gifts have been opened.	These boxes will not be opened for a while.	0
If we keep the price low, we need your help as a small charity partner to reach our resolution.	To keep our ticket prices under $10, we need all our viewers to donate $25.	1
If we keep the price low, we need your help as a small charity partner to reach our resolution.	We could lower our prices if we wanted to, without your money, but our boss loves his luxuries.	2
If we keep the price low, we need your help as a small charity partner to reach our resolution.	Your donation helps us to keep prices low.	0
has helped make it possible for us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	For our fundraiser, we were able to invite Beyonce to come to the Indianapolis Orphans Festival.	1
has helped make it possible for us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	We had hoped to give the children a Christmas party, but we have never been able to do anything for them.	2
has helped make it possible for us to provide guidance, encouragement and entertainment to nearly 400 children in the Indianapolis area.	We were able to help a lot of Indianapolis kids,	0
Initially, individuals can participate by making an unconditional donation of $1,000 or more to the Chancellor's Circle, or over $500 or more to Chancellors Associates.	People can participate after making a small donation of $50 .	2
Initially, individuals can participate by making an unconditional donation of $1,000 or more to the Chancellor's Circle, or over $500 or more to Chancellors Associates.	People can bet if they give a lot of money.	0
Initially, individuals can participate by making an unconditional donation of $1,000 or more to the Chancellor's Circle, or over $500 or more to Chancellors Associates.	Many individuals prefer to give support to Cancer Partners	1
Your gift now may result in a tax deduction at the end of the year.	Donations of less than $1,000 are tax-deductible.	1
Your gift now may result in a tax deduction at the end of the year.	Unfortunately, our tax advisors will advise you against making such a donation.	2
Your gift now may result in a tax deduction at the end of the year.	The help you receive may be taxable.	0
As you know, members of this group include friends and associates who donate $1,000 or more to the law school.	Some members of the group have donated over $100 to the school.	1
As you know, members of this group include friends and associates who donate $1,000 or more to the law school.	We have people in this group who have donated over $1,000 to the law school.	0
As you know, members of this group include friends and associates who donate $1,000 or more to the law school.	We are planning to ask this group to make a financial donation to the school, something we have never done before.	2
As a child growing up in the '50s, one of my happiest memories was attending a production of Civic Hall.	I hated going to theaters as a kid, that's why I became a scientist.	2
As a child growing up in the '50s, one of my happiest memories was attending a production of Civic Hall.	I loved going to the movies as a child	0
As a child growing up in the '50s, one of my happiest memories was attending a production of Civic Hall.	My favorite show was Beauty and the Beast.	1
If each person receives this letter, he contributes only $18 (U.S.).	Everyone who receives this letter: don't donate your money, it's a scam	2
If each person receives this letter, he contributes only $18 (U.S.).	If you donate $18, we will give you a gift.	1
If each person receives this letter, he contributes only $18 (U.S.).	We hope that all who received the letter will be able to make a donation of $18.	0
Just clear the bottom, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.	Please do not make any changes to your address.	2
Just clear the bottom, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.	There is a white envelope wrapped, with your address on it.	1
Just clear the bottom, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.	You are free to change your address, if you see fit.	0
The School of Nursing needs your generous gifts to sustain and advance its educational quality.	Please donate $100 million to the School of Nursing, or you will lose your statue.	1
The School of Nursing needs your generous gifts to sustain and advance its educational quality.	The School of Nursing has met all its financial goals, so it does not need any additional funds.	2
The School of Nursing needs your generous gifts to sustain and advance its educational quality.	We look forward to your donation to the School of Nursing.	0
80% of respondents will report an increase in skills in conflict resolution.	More than half of polytheists report an increase in conflict resolution skills	0
80% of respondents will report an increase in skills in conflict resolution.	Only a quarter of partners will report an increase in conflict detection skills.	2
80% of respondents will report an increase in skills in conflict resolution.	There are over 100 individual members	1
Please do not move to our lost donor list.	It would be a shame if you didn't contribute.	0
Please do not move to our lost donor list.	The list of past donors has been published for the world to see, so trust me you don't want that kind of embarrassment!	1
Please do not move to our lost donor list.	We have many donors, so please stop donating.	2
Access to our grounds will be open to anyone with a computer and a modem.	People don't need anything to acquire land.	2
Access to our grounds will be open to anyone with a computer and a modem.	People need computers and modems to get into the basics.	0
Access to our grounds will be open to anyone with a computer and a modem.	People are required to carry their computer modem when entering the stadium in order to be allowed in.	1
Ticket sales and subscriptions can't afford our full season.	As long as we grow ticket sales, our entire season will be funded.	2
Ticket sales and subscriptions can't afford our full season.	Our entire season requires more than just ticket sales and sign-ups.	0
Ticket sales and subscriptions can't afford our full season.	Ticket sales and bookings account for seventy percent of all season usage	1
WHAT THEY MEAN, EVERY GIFT is a difference!	Each donation is recorded and announced in our monthly magazine.	1
WHAT THEY MEAN, EVERY GIFT is a difference!	Every gift given counts for something	0
WHAT THEY MEAN, EVERY GIFT is a difference!	Only gifts over $100 make a difference.	2
We have a long way to go before we reach our goal of $365,000 from friends and members like you.	Our target has exceeded $300,000.	0
We have a long way to go before we reach our goal of $365,000 from friends and members like you.	We hope to double our money.	1
We have a long way to go before we reach our goal of $365,000 from friends and members like you.	We don't have a financial seal.	2
Our radical law unit has been operating for seven years, and recently we added a criminal law unit.	Our civic fitness clinic has been in operation for eight years now.	1
Our radical law unit has been operating for seven years, and recently we added a criminal law unit.	Our Civic Activity Clinic is celebrating its first year of operation next month.	2
Our radical law unit has been operating for seven years, and recently we added a criminal law unit.	Civil Practice Clinic has been operating for a year and.	0
Ticket revenues do not cover the cost of these programs.	It seems that the cost of these projects will not be covered by the profits from the tickets.	0
Ticket revenues do not cover the cost of these programs.	The cost of these programs is much higher.	1
Ticket revenues do not cover the cost of these programs.	Ticket revenues will certainly cover the cost of these programs.	2
Omnia Vincit AMor (unless you work for Weekly Standard): Brit Hume (Fox News Sunday) doesn't like Lewinsky because he is still very fond of the president.	Brit Hume is Fox's chief correspondent.	1
Omnia Vincit AMor (unless you work for Weekly Standard): Brit Hume (Fox News Sunday) doesn't like Lewinsky because he is still very fond of the president.	Brit Hume works for CNN.	2
Omnia Vincit AMor (unless you work for Weekly Standard): Brit Hume (Fox News Sunday) doesn't like Lewinsky because he is still very fond of the president.	Brit Hume works for Fox	0
A lot has been done in writing Michael Apted's work to bring humanity to the show.	Michael Apted ruined the show by insisting that they present anything warm, human.	2
A lot has been done in writing Michael Apted's work to bring humanity to the show.	Michael Apted was hired to add personal excellence to the series.	0
A lot has been done in writing Michael Apted's work to bring humanity to the show.	The series was considered cold and boring, so it was necessary to hire Michael Apted to increase personal warmth to improve testing.	1
Looking at a girl in a white fur coat and boots.	The girl is dressed to slide.	1
Looking at a girl in a white fur coat and boots.	The girl wears a white dress.	0
Looking at a girl in a white fur coat and boots.	The girl is dressed all in red.	2
What the film fails to mention is that Kaufman often talked about wanting to stop his own death.	The film does not require Kaufman to discuss his own death.	0
What the film fails to mention is that Kaufman often talked about wanting to stop his own death.	The film featured an in-depth interview with Kaufman about his death.	2
What the film fails to mention is that Kaufman often talked about wanting to stop his own death.	The film was a blockbuster, despite omitting some key details about Kaufman.	1
Rockefeller was gripped by grief when Avenging Angel Tarbell began tearing up his body at McClure's.	Rockefeller donated to cancer research	1
Rockefeller was gripped by grief when Avenging Angel Tarbell began tearing up his body at McClure's.	Rockefeller was giving it away.	0
Rockefeller was gripped by grief when Avenging Angel Tarbell began tearing up his body at McClure's.	Rockefeller was greedy.	2
Recently, in a business case in New York, Klayman found himself on the other side of charges of racial discrimination.	Klayman brought charges of racism in California.	2
Recently, in a business case in New York, Klayman found himself on the other side of charges of racial discrimination.	Klayman did not expect to be charged with racial crimes.	1
Recently, in a business case in New York, Klayman found himself on the other side of charges of racial discrimination.	There were allegations of racism against Klayman.	0
One would not expect a room full of corporate executives to rant, rant and rant about nonsense in a session of the US secretary of labor.	Company representatives wear suits.	1
One would not expect a room full of corporate executives to rant, rant and rant about nonsense in a session of the US secretary of labor.	One would expect company representatives to argue.	2
One would not expect a room full of corporate executives to rant, rant and rant about nonsense in a session of the US secretary of labor.	One can't tell the people of the company to keep quiet.	0
Just because development has a greater impact on athletic performance doesn't mean that nature is sitting still, though.	Athletes are born with their full potential for performance.	2
Just because development has a greater impact on athletic performance doesn't mean that nature is sitting still, though.	Athletic performance is more influenced by training than by genetics.	0
Just because development has a greater impact on athletic performance doesn't mean that nature is sitting still, though.	top athletes train at least eight hours a week	1
While I was at home, I learned that the United States cuts corn in two ways.	I'm interested in politics.	1
While I was at home, I learned that the United States cuts corn in two ways.	I learned about the United States	0
While I was at home, I learned that the United States cuts corn in two ways.	I learned that the U.S. cuts down on materials in two ways before I came home.	2
The world's oldest and largest university press - Oxford - has just announced that it is cancelling its poetry collection.	The list of poems in Oxford is not extended.	0
The world's oldest and largest university press - Oxford - has just announced that it is cancelling its poetry collection.	This prestigious university doesn't have the funds to maintain a poetry catalogue.	1
The world's oldest and largest university press - Oxford - has just announced that it is cancelling its poetry collection.	The university is committed to protecting the poetry catalogue and vows never to ban it.	2
There's a consolation prize for personality, though.	The consolation prize is a free two-speed grinder for each person.	1
There's a consolation prize for personality, though.	There is no side for humans in this situation.	2
There's a consolation prize for personality, though.	This is not all bad news for mankind.	0
Sports are not the only gambling events in these areas.	Betting on political contests and elections is also allowed on these sites.	1
Sports are not the only gambling events in these areas.	These sites accept gambling money for sports only	2
Sports are not the only gambling events in these areas.	These places take the best in several activities.	0
On August 25, after the Democratic convention opened in Atlantic City, N.J., Johnson, 56, threatened in three written speeches to withdraw from the presidential race.	Johnson felt helpless.	1
On August 25, after the Democratic convention opened in Atlantic City, N.J., Johnson, 56, threatened in three written speeches to withdraw from the presidential race.	Johnson did not even think about surrendering.	2
On August 25, after the Democratic convention opened in Atlantic City, N.J., Johnson, 56, threatened in three written speeches to withdraw from the presidential race.	Johnson threatened to resign.	0
Lamar Alexander defeated his presidential bid.	At least one man gave up on his goal of becoming president.	0
Lamar Alexander defeated his presidential bid.	Lamar Alexander refused to give up his presidential campaign.	2
Lamar Alexander defeated his presidential bid.	Mr. Alexander had to leave after his embarrassing photos were published.	1
On top of this civil liberties record is the FBI's misuse of the original White House office investigation, and what came to be known as Filegate.	The White House uses the FBI to spy on political candidates.	1
On top of this civil liberties record is the FBI's misuse of the original White House office investigation, and what came to be known as Filegate.	The White House is abusing the FBI.	0
On top of this civil liberties record is the FBI's misuse of the original White House office investigation, and what came to be known as Filegate.	The White House makes good use of the FBI.	2
Tung has promised to further reduce property speculation, but many think his rhetoric will be worse than his actions.	Tung doesn't care about the gamblers.	2
Tung has promised to further reduce property speculation, but many think his rhetoric will be worse than his actions.	Tung thinks speculators are inefficient.	1
Tung has promised to further reduce property speculation, but many think his rhetoric will be worse than his actions.	Tung wants to steal the inheritance.	0
Complaints focused on problems with baggage, flight attendants, canceled flights, cruelty in charging.	Ten had lost their luggage.	1
Complaints focused on problems with baggage, flight attendants, canceled flights, cruelty in charging.	The people complained about the loads.	0
Complaints focused on problems with baggage, flight attendants, canceled flights, cruelty in charging.	There were no complaints.	2
Lawrence Singleton, the notorious rapist who attacked his victim's hands and served eight years in prison, was arrested again for the murder of another woman in Florida.	After beating the victims in front of him, he tried to hide them in a garbage dump.	1
Lawrence Singleton, the notorious rapist who attacked his victim's hands and served eight years in prison, was arrested again for the murder of another woman in Florida.	It was obvious to everyone that his time in prison had thoroughly corrected him.	2
Lawrence Singleton, the notorious rapist who attacked his victim's hands and served eight years in prison, was arrested again for the murder of another woman in Florida.	Mr. Singleton is an oppressive convict in Florida.	0
Charles Lane of The New Republic says that Catch News is expanding on Gabriel García Márquez's record of unreliable journalism.	Charles Lane is a writer.	0
Charles Lane of The New Republic says that Catch News is expanding on Gabriel García Márquez's record of unreliable journalism.	Charles Lane was a car salesman.	2
Charles Lane of The New Republic says that Catch News is expanding on Gabriel García Márquez's record of unreliable journalism.	Charles Lane won the pulitzer.	1
The council isn't the only political party in Washington this morning.	The legislature is not the only political arena in Washington.	0
The council isn't the only political party in Washington this morning.	A political day can begin at dawn.	1
The council isn't the only political party in Washington this morning.	circus performers are in the social hall	2
One can think of the bulldozer operator as being on the road of new developments being demonstrated by the developer How, Loyd ...	You can imagine a bulldozer operator starting the bulldozer.	1
One can think of the bulldozer operator as being on the road of new developments being demonstrated by the developer How, Loyd ...	Think about the driver of a bulldozer.	0
One can think of the bulldozer operator as being on the road of new developments being demonstrated by the developer How, Loyd ...	You can't think of the tinga tinga.	2
I reported this in a letter to the Doctor, which seemed amusing to him, and he sent me a small fruit cake that Christmas.	I am sure that the doctor received the letter I am using.	0
I reported this in a letter to the Doctor, which seemed amusing to him, and he sent me a small fruit cake that Christmas.	I didn't eat the cake the doctor sent that Christmas.	1
I reported this in a letter to the Doctor, which seemed amusing to him, and he sent me a small fruit cake that Christmas.	The doctor sent me a bottle of booze that Christmas.	2
The team had previously been known by the memorable names the Beaneaters, which, oddly enough, could also be considered an Indian nickname.	The team changed their name because it was not popular.	1
The team had previously been known by the memorable names the Beaneaters, which, oddly enough, could also be considered an Indian nickname.	The team had a name before this which can also be thought of as an Indian nickname.	0
The team had previously been known by the memorable names the Beaneaters, which, oddly enough, could also be considered an Indian nickname.	The team has only had one name.	2
I couldn't find such an explanation in a metaphor dictionary.	I found an explanation in the thesaurus.	2
I couldn't find such an explanation in a metaphor dictionary.	I looked in the Thesaurus and did not find an explanation.	0
I couldn't find such an explanation in a metaphor dictionary.	The thesaurus I used is the standard one.	1
How can one do this.	How can it be that most people have no choice?	2
How can one do this.	May no one commit such a heinous act.	1
How can one do this.	How is it possible for anyone to do this?	0
Furthermore, it contains only words known to occur in the twentieth century, according to the Provisions, but it has given the military pronunciation of the early 20th century.	According to the original text, it contains words that appeared in the twentieth century but omits words that appeared earlier.	0
Furthermore, it contains only words known to occur in the twentieth century, according to the Provisions, but it has given the military pronunciation of the early 20th century.	It has an informal language from beginning to end.	2
Furthermore, it contains only words known to occur in the twentieth century, according to the Provisions, but it has given the military pronunciation of the early 20th century.	It grew with different dialects before the twentieth century	1
If someone had the 1984 edition, he might be incensed to buy this book instead of the shorter (and lower) supplement.	The 1984 edition is the best of all editions.	1
If someone had the 1984 edition, he might be incensed to buy this book instead of the shorter (and lower) supplement.	The book is not for sale.	2
If someone had the 1984 edition, he might be incensed to buy this book instead of the shorter (and lower) supplement.	The appendix is cheaper than the book.	0
Bernstein explains in the introduction	Bernstein does not go into detail.	1
Bernstein explains in the introduction	Bernstein explained only in the conclusion	2
Bernstein explains in the introduction	The introduction includes explanations.	0
It is not advised that these studies are restricted, only that it is difficult, even after twenty years of participation, for a stranger to notice much that is funny about them.	Even full-fledged residents have a problem with humor.	1
It is not advised that these studies are restricted, only that it is difficult, even after twenty years of participation, for a stranger to notice much that is funny about them.	Humor is one of the easiest things for outlanders to understand.	2
It is not advised that these studies are restricted, only that it is difficult, even after twenty years of participation, for a stranger to notice much that is funny about them.	These lessons are difficult for outsiders to understand.	0
Finally, one must be concerned about an expansion that carries an entirely different meaning.	Editors have been hired to spot such errors.	1
Finally, one must be concerned about an expansion that carries an entirely different meaning.	It is good to go on to make sure that a point is well understood.	2
Finally, one must be concerned about an expansion that carries an entirely different meaning.	The meaning may change if you lengthen sentences.	0
Make your head and burning heat grow ginseng.	Applying heat to one's head is an effective technique for strengthening the aim and focus.	2
Make your head and burning heat grow ginseng.	Extreme heat can sometimes cause dizziness.	0
Make your head and burning heat grow ginseng.	Today it was five degrees above normal.	1
