premise	hypothesis	label
There is a need for translation for customers who hear languages other than English	Only English-language applications are allowed	2
There is a need for translation for customers who hear languages other than English	The characters can be written in Chinese or Russian	1
There is a need for translation for customers who hear languages other than English	Templates can be translated into other languages	0
Other commitments or obligations	Your hard work has paid off.	1
Other commitments or obligations	You didn't answer the next question.	2
Other commitments or obligations	You've already made a decision.	0
Items such as temporary technology removal and protection of critical infrastructure	They built IBM hardware	1
Items such as temporary technology removal and protection of critical infrastructure	Building the technology's natural components	0
Items such as temporary technology removal and protection of critical infrastructure	The whole creation has been misled	2
Then the man with the pledge would call the seller and settle the matter with him.	A representative made a one-hour tour	1
Then the man with the pledge would call the seller and settle the matter with him.	A representative came to see the animals	0
Then the man with the pledge would call the seller and settle the matter with him.	You never greeted anyone.	2
Banking and wealth are intertwined	Procrastination led to the loss of wealth	0
Banking and wealth are intertwined	Wealth and finances are incompatible	2
Banking and wealth are intertwined	The rich put their wealth into the temple treasury	1
For example, one of the groups you studied was merged with another company to meet business needs.	There is no need to replace the managers even if the company is dissolved	2
For example, one of the groups you studied was merged with another company to meet business needs.	The transfer of two companies was accompanied by a change in working conditions	1
For example, one of the groups you studied was merged with another company to meet business needs.	You're harvesting a field that's been cut in half and turned into new fields.	0
Since you are so anxious for this gift, you have been waiting patiently for it to be given to you.	Do you know how long it will take to pay off the debt?	2
Since you are so anxious for this gift, you have been waiting patiently for it to be given to you.	Do you not think that by paying taxes you will reap what you sow and that by sowing you will reap what you sow?	0
Since you are so anxious for this gift, you have been waiting patiently for it to be given to you.	You think they'll pay you back and steal from you.	1
Artificial intelligence in these institutions is not just a tool but a citizen	Design is an important skill that companies have developed	1
Artificial intelligence in these institutions is not just a tool but a citizen	Art is not just a tool, it's a tool	2
Artificial intelligence in these institutions is not just a tool but a citizen	These institutions have created a high value for artistic knowledge	0
The two concepts that arise in the writing of pure language can give rise to the following alternative analysis	Writing in plain language can change the way you look at things	1
The two concepts that arise in the writing of pure language can give rise to the following alternative analysis	Writing a plain language can change the following research	0
The two concepts that arise in the writing of pure language can give rise to the following alternative analysis	There's nothing you can do to change the outcome.	2
The fragments in the box reveal all the workmanship and the fragments in the stonework reveal the lost parts of the craft.	The walls of the cabinets show the 10 percent success rate of your employees	1
The fragments in the box reveal all the workmanship and the fragments in the stonework reveal the lost parts of the craft.	Roads mean nothing more than roads.	2
The fragments in the box reveal all the workmanship and the fragments in the stonework reveal the lost parts of the craft.	The flowers show the skill of your workers	0
Centerlink has developed a number of risk-based systems so that users can provide information about their assets to third parties	Centerlink doesn't know how to fix the problem	2
Centerlink has developed a number of risk-based systems so that users can provide information about their assets to third parties	Centerlink has developed a number of strategies to help people keep their financial information private because this has cost the government a lot of money	1
Centerlink has developed a number of risk-based systems so that users can provide information about their assets to third parties	Centerlink offers many ways to teach children how to manage their finances	0
This enables demonstrations to help companies reduce initial costs for equipment purchases	Then you can specify how the order works.	0
This enables demonstrations to help companies reduce initial costs for equipment purchases	The company could be persuaded that it was wrong to build new factories	1
This enables demonstrations to help companies reduce initial costs for equipment purchases	No suggestion has been made about the influence of money	2
West Carolina's efforts resulted in a victory last year	There are no elections in western Carolina	2
West Carolina's efforts resulted in a victory last year	SC dispatched to town	0
West Carolina's efforts resulted in a victory last year	Republican and Democratic candidates ran for office in western Carolina	1
In the case of a corporation, they did not send certificates to the head of the Small Business Administration.	Certificates are issued by the board to the SBA and are not deposited in the office of the administrator	1
In the case of a corporation, they did not send certificates to the head of the Small Business Administration.	The board did not issue certificates to the SBA	0
In the case of a corporation, they did not send certificates to the head of the Small Business Administration.	The council distributes SBA certificates to all applicants	2
It's better to be prepared for the cost of the trip if you're like everyone else	Residents of the hotel preferred to pay by check	1
It's better to be prepared for the cost of the trip if you're like everyone else	Travel expenses were covered by hotel expenses	0
It's better to be prepared for the cost of the trip if you're like everyone else	There's no way they'd have known the trip was coming.	2
For example, you visited a city that had 600 garbage dumps.	Large cities are prime locations for construction companies	1
For example, you visited a city that had 600 garbage dumps.	A large city has a ton of parking lots	0
For example, you visited a city that had 600 garbage dumps.	Construction companies withdrew from the project due to legal issues	2
How can anyone be made perfect unless he is zealous for what is good?	It can be perfect if you have a lot of money	2
How can anyone be made perfect unless he is zealous for what is good?	It can never be perfect	0
How can anyone be made perfect unless he is zealous for what is good?	Be perfect, for you are all imperfect.	1
The tenant of Hazmi and Mihdhar's apartment in 2000 was a law-abiding citizen who had established good relations with the FBI and the police	Hazmi and Mihdhar bought a house and have no contact with anyone	2
The tenant of Hazmi and Mihdhar's apartment in 2000 was a law-abiding citizen who had established good relations with the FBI and the police	Hazmi and Mihdhar rent a house for the whole year for $500 a day	1
The tenant of Hazmi and Mihdhar's apartment in 2000 was a law-abiding citizen who had established good relations with the FBI and the police	Hazmi and Mihdhar rent a house	0
For their trip to Bosnia, see an interview with a Saudi Al Qaeda operative in autumn 2001	An al Qaeda operative traveled to Bosnia 18 times in 2001	1
For their trip to Bosnia, see an interview with a Saudi Al Qaeda operative in autumn 2001	A former al Qaeda operative went to Bosnia	0
For their trip to Bosnia, see an interview with a Saudi Al Qaeda operative in autumn 2001	There is no evidence that anyone from al Qaeda went to Bosnia	2
Jane asked the New York agent in charge of Mihdhar's search to sign a contract after hearing about the FISA filing.	Jane asked the county magistrate to sign a FISA warrant	1
Jane asked the New York agent in charge of Mihdhar's search to sign a contract after hearing about the FISA filing.	Jane asked to sign a FISA response form	0
Jane asked the New York agent in charge of Mihdhar's search to sign a contract after hearing about the FISA filing.	Jane said that FISA doesn't require a simple answer	2
They didn't say anything about security at the checkpoint	There was little evidence of a raid at the checkpoint	2
They didn't say anything about security at the checkpoint	Numbers at checkpoints under surveillance by detectives	1
They didn't say anything about security at the checkpoint	Checkpoint could not find any evidence against them	0
Khallad said something else, the three of them travelled to Karachi	Khallad said he didn't know about the three of them	2
Khallad said something else, the three of them travelled to Karachi	Khallad suggested that perhaps the three of them traveled to the city	0
Khallad said something else, the three of them travelled to Karachi	Khallad says there is a 50% chance that the three of them went to Karachi in autumn	1
Research paper, Binalshibh interview, for the first quarter of 2002	Binalshib was questioned by an FBI task force	1
Research paper, Binalshibh interview, for the first quarter of 2002	Binalshib was interviewed in mid-2002	0
Research paper, Binalshibh interview, for the first quarter of 2002	Binalbish had never been beaten and was thought to be	2
Mihdhar received an American visa two days after the CIA-FBI meeting.	Mihdhar needed a visa to come to america	0
Mihdhar received an American visa two days after the CIA-FBI meeting.	Mihdhar never got a visa so he never came to visit you	2
Mihdhar received an American visa two days after the CIA-FBI meeting.	Mihdhar got a visa because he is not a terrorist.	1
After two years of investigation, the FBI was unable to identify an accomplice	The FBI was unable to locate the man when he left Florida in 2001	1
After two years of investigation, the FBI was unable to identify an accomplice	The FBI was unable to identify them	0
After two years of investigation, the FBI was unable to identify an accomplice	The FBI was unable to locate the suspect.	2
In the case of the 11th American, the plane's last communication occurred at 08h13	The plans were carried out by american11lia	0
In the case of the 11th American, the plane's last communication occurred at 08h13	Conversations from american11lia every five minutes	1
In the case of the 11th American, the plane's last communication occurred at 08h13	there has never been any dialogue between the american 11th	2
His discovery would have been difficult to salvage if he had needed help from the German government	If the investigation is successful, the whereabouts of the three fugitives will be revealed.	1
His discovery would have been difficult to salvage if he had needed help from the German government	The German government could have problems investigating the case	0
His discovery would have been difficult to salvage if he had needed help from the German government	Investigation can be costly for the government	2
Its edges are small, but few of them have been modified	They didn't change their decision.	1
Its edges are small, but few of them have been modified	Little has been done to change the situation	0
Its edges are small, but few of them have been modified	They worked hard to prepare everything.	2
The researcher's table shows that he has broken many knowledge barriers and rules in the sharing of knowledge as well as the law that guides knowledgeable activists through research pathways.	The researcher's findings are clear	2
The researcher's table shows that he has broken many knowledge barriers and rules in the sharing of knowledge as well as the law that guides knowledgeable activists through research pathways.	The researcher is unclear about a few things	0
The researcher's table shows that he has broken many knowledge barriers and rules in the sharing of knowledge as well as the law that guides knowledgeable activists through research pathways.	The researcher's handwriting was so bad that no one could read it	1
Military officers escorting people out of the barracks; others on the platform and at the metro station	Then the magistrates agreed to throw them into prison,	0
Military officers escorting people out of the barracks; others on the platform and at the metro station	Officers only went where they were needed for restraint	2
Military officers escorting people out of the barracks; others on the platform and at the metro station	Because of their oaths, the officers of the Roman guard	1
On the 9th of November, a tragic news came from Afghanistan,	You have received news from Afghanistan	0
On the 9th of November, a tragic news came from Afghanistan,	You haven't heard of Afghanistan until autumn	2
On the 9th of November, a tragic news came from Afghanistan,	You have been warned about the 9th attack of the locust	1
The World Trade Center, the Pentagon, Somerest, and Pennsylvania towers were barred from communication	Good communication at 11 o'clock	2
The World Trade Center, the Pentagon, Somerest, and Pennsylvania towers were barred from communication	People couldn't communicate with the World Trade Center because the radio was down and the phone lines were down.	1
The World Trade Center, the Pentagon, Somerest, and Pennsylvania towers were barred from communication	Communication with the World Trade Center was difficult	0
Web searches can reveal a driver's license and its number as well as a phone number	The researchers also requested access to Internet sites	1
Web searches can reveal a driver's license and its number as well as a phone number	There's a lot of news on social media sites.	0
Web searches can reveal a driver's license and its number as well as a phone number	There is no way to verify the provenance of the sources	2
The manager reprimanded Hazmi and Mihdhar for being suspicious but this did not come true and promised to accept their help	He called the elders once more and refused to help him in this matter.	2
The manager reprimanded Hazmi and Mihdhar for being suspicious but this did not come true and promised to accept their help	Despite doubts, the overseer offered help	0
The manager reprimanded Hazmi and Mihdhar for being suspicious but this did not come true and promised to accept their help	The donation made it possible for them to obtain traveling equipment	1
These calls were discontinued in 2003, and the threat now covers one call room, 315.	All the horror-related stuff has become important to you.	1
These calls were discontinued in 2003, and the threat now covers one call room, 315.	All questions related to terrorism received the same score	0
These calls were discontinued in 2003, and the threat now covers one call room, 315.	The solution to any conflict will be its own	2
The officer who witnessed the collapse informed the ESU personnel in the northern evacuation room	There was no one in the north chamber of the south porch.	2
The officer who witnessed the collapse informed the ESU personnel in the northern evacuation room	The south tower collapsed 30 minutes before the commander spoke with ESU personnel in the north tower	1
The officer who witnessed the collapse informed the ESU personnel in the northern evacuation room	The centurion observed the entrance to the southern chamber	0
Indianapolis is a great place for comedians to work	Indianapolis is popular with actors for its many casting studios	1
Indianapolis is a great place for comedians to work	As a gamer, you're a bus driver in Indianapolis.	0
Indianapolis is a great place for comedians to work	It's hard to find a job in Indianapolis if you're in the film and theater industry, because it's an artistic city.	2
Support is available by phone 24 hours a day, 7 days a day through the Information Centre for Children with Disabilities and the Parent Support Line	You can only be contacted by e-mail or postcard	2
Support is available by phone 24 hours a day, 7 days a day through the Information Centre for Children with Disabilities and the Parent Support Line	We can be contacted by phone 24 hours a day	0
Support is available by phone 24 hours a day, 7 days a day through the Information Centre for Children with Disabilities and the Parent Support Line	You receive hundreds of calls on Thursdays and Fridays	1
Because these boxes will remain in their containers for a long time when other gifts are opened.	The boxes contained dangerous items	1
Because these boxes will remain in their containers for a long time when other gifts are opened.	This is the first of many new covenants.	2
Because these boxes will remain in their containers for a long time when other gifts are opened.	These boxes will be closed for a while	0
You will be repaid in full by those outside the church, who will join you in your hard work?	You need everyone in your audience to make a $25 donation so that you can reduce the tickets.	1
You will be repaid in full by those outside the church, who will join you in your hard work?	You can shake your hand whenever you want, but the Lord wants his rest	2
You will be repaid in full by those outside the church, who will join you in your hard work?	It is better, therefore, to give than to receive.	0
00 for warnings, empowerment and interaction with 400 children in the Indianapolis area	Through donations you can invite Beyonce to join the band with the Indianapolis Colts	1
00 for warnings, empowerment and interaction with 400 children in the Indianapolis area	You want to celebrate Nöel for the children but you can't do anything with them	2
00 for warnings, empowerment and interaction with 400 children in the Indianapolis area	You could have helped a lot of Indianapolis people.	0
For the first time, attendees can donate $1000 to Chacelors' Circle or $500 to Chancellor's Associates	Self-employed attendees are eligible for a $50 donation	2
For the first time, attendees can donate $1000 to Chacelors' Circle or $500 to Chancellor's Associates	People can participate if they make a large donation	0
For the first time, attendees can donate $1000 to Chacelors' Circle or $500 to Chancellor's Associates	The Chacellors Associates awards are popular	1
You have the power to give us more opportunities at the end of the day	If you make a donation of $1000 you are guaranteed to be able to participate in the fundraising opportunities	1
You have the power to give us more opportunities at the end of the day	Woe to you, because in your sleep some will say to you, 'Do not give money to the poor.'	2
You have the power to give us more opportunities at the end of the day	You can receive a discount on your donation	0
As you know, the members of this group are friends and seniors who donate $1000 a year to the law school.	This group bought some and donated $100,000 to the school.	1
As you know, the members of this group are friends and seniors who donate $1000 a year to the law school.	Some people in this group made a $1,000 donation to law school.	0
As you know, the members of this group are friends and seniors who donate $1000 a year to the law school.	You want to ask this group to donate money to the school but you haven't said it yet	2
As a 50-year-old, one of my goals was to go to the theater	I didn't like going to the theater as a child, so I became a scientist	2
As a 50-year-old, one of my goals was to go to the theater	As a child, I loved going to the theater	0
As a 50-year-old, one of my goals was to go to the theater	My favorite play at the Civic Theatre was La Belle et la B̂ete	1
If this person receives this ring for $18	Whoever receives this gift must not repay it, for it is a form of robbery.	2
If this person receives this ring for $18	If you donate $18, you get a gift.	1
If this person receives this ring for $18	We expect that each person we send a letter to donate $18	0
Just go to the bottom, select the appropriate one, make the necessary adjustments to your address and send it through the mail bag.	Please do not make any changes to your address.	2
Just go to the bottom, select the appropriate one, make the necessary adjustments to your address and send it through the mail bag.	You: put your address in your briefcase.	1
Just go to the bottom, select the appropriate one, make the necessary adjustments to your address and send it through the mail bag.	You are free to change your address if you wish.	0
The doctor's family needs your help to make progress and to defend his teaching thoroughly.	Donate a hundred million dollars to the nursing school if you're going to miss their memorial.	1
The doctor's family needs your help to make progress and to defend his teaching thoroughly.	The nursing school successfully achieved its goals and no longer needed any financial support.	2
The doctor's family needs your help to make progress and to defend his teaching thoroughly.	You are expected to make a generous donation to the nursing school.	0
Eighty percent of those who would be my audience would indicate that they have considerable experience in solving problems.	A team of observers will demonstrate that they have the ability to solve complex problems.	0
Eighty percent of those who would be my audience would indicate that they have considerable experience in solving problems.	Of the four groups of observers, only one showed the ability to solve problems.	2
Eighty percent of those who would be my audience would indicate that they have considerable experience in solving problems.	More than a hundred spectators attended.	1
See to it, then, that your prosperity does not come to nothing.	It would be sad if you did not help.	0
See to it, then, that your prosperity does not come to nothing.	The death certificates of your valueless elders have appeared in the newspapers, so I don't think you deserve to be so humiliated.	1
See to it, then, that your prosperity does not come to nothing.	Give what you have, and it will be given to you in full.	2
A computer and a social network are tools that allow someone to participate in your training.	In the wilderness, the people did not lack anything.	2
A computer and a social network are tools that allow someone to participate in your training.	To access the course, one must have a computer and an internet connection.	0
A computer and a social network are tools that allow someone to participate in your training.	Visitors should bring their personal computer and Internet connection with them when entering the facility for inspection.	1
Selling tickets and doing chores will not solve your financial problems for the weekend.	Only by selling tickets will you be able to meet the cost of the trip.	2
Selling tickets and doing chores will not solve your financial problems for the weekend.	You need more money to meet the needs of the party than you can earn from ticket sales and errands.	0
Selling tickets and doing chores will not solve your financial problems for the weekend.	Ticket sales and bookings will increase your expenses by seventy percent for the entire season.	1
Woe to that man! For his wisdom is from above, and his understanding from beneath.	Each incident was recorded and reported in the local newspaper.	1
Woe to that man! For his wisdom is from above, and his understanding from beneath.	Every gift is precious.	0
Woe to that man! For his wisdom is from above, and his understanding from beneath.	Gifts over a hundred dollars are special.	2
The way forward is to reach your goal of $365,000 from you to friends and co-workers.	You need more than $300,000.	0
The way forward is to reach your goal of $365,000 from you to friends and co-workers.	I'm going to triple my income.	1
The way forward is to reach your goal of $365,000 from you to friends and co-workers.	There is no one way to make money.	2
Your private clinic that deals with real civil cases has been operating for decades and I have not added a criminal defense attorney to it.	Your private, community-oriented clinic has been in operation for eight years.	1
Your private clinic that deals with real civil cases has been operating for decades and I have not added a criminal defense attorney to it.	Our private clinic will be celebrating the first anniversary of the strike next month.	2
Your private clinic that deals with real civil cases has been operating for decades and I have not added a criminal defense attorney to it.	The law on civil service has been in force for a year.	0
Tickets for the program were not enough.	It seemed to me that ticket sales were not enough to pay for the arrangements.	0
Tickets for the program were not enough.	The money spent on the programs is too sacred.	1
Tickets for the program were not enough.	The money from the ticket sales would be enough to pay for the arrangements.	2
Omnia Vincit amor (just because you work for the Weekly Standard): Brit Hume (creator of Fox News Sunday) wonders why Lewinsky can't. She still loves the president.	Brit Hume is an executive producer at Fox.	1
Omnia Vincit amor (just because you work for the Weekly Standard): Brit Hume (creator of Fox News Sunday) wonders why Lewinsky can't. She still loves the president.	Brit Hume works for CNN.	2
Omnia Vincit amor (just because you work for the Weekly Standard): Brit Hume (creator of Fox News Sunday) wonders why Lewinsky can't. She still loves the president.	Brit Hume works for Fox.	0
Much has been done to help Michael Apted adapt to life in subsequent films.	Michael Apted ruined the whole thing by cutting out the sarcasm and the sympathy.	2
Much has been done to help Michael Apted adapt to life in subsequent films.	Michael Apted was invited to attend a special event.	0
Much has been done to help Michael Apted adapt to life in subsequent films.	They found the episodes to be cold and uninspiring, for which reason Michael Apted was hired to make special edits.	1
Look at this young woman in the park, all decked out in a fur coat and a pair of blue jeans.	A young woman wears a coat that allows her to snowboard.	1
Look at this young woman in the park, all decked out in a fur coat and a pair of blue jeans.	A young woman was dressed in a purple robe.	0
Look at this young woman in the park, all decked out in a fur coat and a pair of blue jeans.	A young woman was there, dressed in purple.	2
Exactly how Kaufman faked his own death is not explicitly stated in the film.	I don't see Kaufman talking about his own death.	0
Exactly how Kaufman faked his own death is not explicitly stated in the film.	Kaufman is interviewed in the film to talk about his own death.	2
Exactly how Kaufman faked his own death is not explicitly stated in the film.	The film was heavily budgeted and did not include Kaufman's lead roles.	1
Rockefeller was shocked to discover that Avenging Angel Tarbell had started tattooing him in McClure's office.	Rockefeller began research on cancer.	1
Rockefeller was shocked to discover that Avenging Angel Tarbell had started tattooing him in McClure's office.	Rockefeller was a generous man.	0
Rockefeller was shocked to discover that Avenging Angel Tarbell had started tattooing him in McClure's office.	Rockefeller was a shrewd man.	2
Soon, Klayman was accused of fraud in a New York business deal.	In California, Klayman was charged with trespassing.	2
Soon, Klayman was accused of fraud in a New York business deal.	Klayman does not expect to be convicted of a felony.	1
Soon, Klayman was accused of fraud in a New York business deal.	Klayman was charged with assault.	0
No one would have imagined that a room full of executives would be occupied by the secretary of labor of the United States.	Employers wear t-shirts.	1
No one would have imagined that a room full of executives would be occupied by the secretary of labor of the United States.	It is clear that corporate executives need to start investing.	2
No one would have imagined that a room full of executives would be occupied by the secretary of labor of the United States.	It is clear that corporate executives need to start investing.	0
There is no benefit to man in this matter.	Athletes are born with a natural talent that is later revealed.	2
There is no benefit to man in this matter.	Physical exercise is more than a natural ability.	0
There is no benefit to man in this matter.	Most gymnasts train their bodies for at least eight hours each week.	1
When I got home, it was announced that the United States had withdrawn aid in two ways.	I am interested in politics.	1
When I got home, it was announced that the United States had withdrawn aid in two ways.	I heard about America.	0
When I got home, it was announced that the United States had withdrawn aid in two ways.	It was determined that the United States would reduce its contributions in two ways.	2
The world's largest and oldest university newspaper...Oxford...reports that his poetry thesis has been rejected	The Oxford school of poetry is not new.	0
The world's largest and oldest university newspaper...Oxford...reports that his poetry thesis has been rejected	The prestigious university did not have the funds to renew his license.	1
The world's largest and oldest university newspaper...Oxford...reports that his poetry thesis has been rejected	The university was entrusted with controlling the licenses and promised not to revoke them.	2
A gift of comfort is available to mankind.	This gift of consolation was a superlative miracle.	1
A gift of comfort is available to mankind.	There is no benefit to man in this matter.	2
A gift of comfort is available to mankind.	It was not bad news for mankind.	0
Gambling on such sites is not limited to sports activities.	The site also promotes gambling through political and electoral campaigns.	1
Gambling on such sites is not limited to sports activities.	Sports betting on these sites is strictly prohibited.	2
Gambling on such sites is not limited to sports activities.	These sites are advanced in many ways.	0
N.J. Johnson, 56, angrily announced in a three-part speech that he would not run for president at the Democratic convention in Atlantic City on August 25.	Johnson felt that he had lost the support of others	1
N.J. Johnson, 56, angrily announced in a three-part speech that he would not run for president at the Democratic convention in Atlantic City on August 25.	Johnson never imagined that he would be late.	2
N.J. Johnson, 56, angrily announced in a three-part speech that he would not run for president at the Democratic convention in Atlantic City on August 25.	Johnson resented the delay.	0
Lamar Alexander resigned from his position as vice president.	Aside from that, at least one person has never tried to become president.	0
Lamar Alexander resigned from his position as vice president.	Lamar Alexander refused to withdraw from the presidential race.	2
Lamar Alexander resigned from his position as vice president.	Mr. Alexander was forced to suspend the contest because his indecent photographs were circulated.	1
In addition to his past scandals, he also violated human dignity, notably by using the FBI in a case that came to be known as Filgate.	The FBI has been used by the U.S. government to spy on all presidential candidates.	1
In addition to his past scandals, he also violated human dignity, notably by using the FBI in a case that came to be known as Filgate.	The FBI was abused by the U.S. government.	0
In addition to his past scandals, he also violated human dignity, notably by using the FBI in a case that came to be known as Filgate.	The FBI was used by the U.S. government in a responsible way.	2
Tung promised to crack down on those raising housing prices, but people thought it would be a sham.	Tung is not interested in those who raise the price of houses.	2
Tung promised to crack down on those raising housing prices, but people thought it would be a sham.	Tung noticed that those who were raising the price of houses were violating the law.	1
Tung promised to crack down on those raising housing prices, but people thought it would be a sham.	Tung's goal is to control those who are raising house prices.	0
or dishonest letters written by men who are deceitful.	Ten people lost their luggage.	1
or dishonest letters written by men who are deceitful.	People complained about the dishes.	0
or dishonest letters written by men who are deceitful.	The complaints made by the people regarding their other obligations were not recorded.	2
Human rights activist Lawrence Singleton, who is serving only eight years in prison, stabbed another woman in Florida after she had her arm amputated.	When he attacked them, he tied his arms around them and hid them in the wilderness.	1
Human rights activist Lawrence Singleton, who is serving only eight years in prison, stabbed another woman in Florida after she had her arm amputated.	Everyone felt that his imprisonment had changed his life.	2
Human rights activist Lawrence Singleton, who is serving only eight years in prison, stabbed another woman in Florida after she had her arm amputated.	Mr. Singleton is a convicted sex offender in Florida.	0
According to Charles Lane, a reporter for the New Republic, the indictment is an increasingly personal matter according to Gabriel Garcia Marquez.	Charles Lane was a journalist.	0
According to Charles Lane, a reporter for the New Republic, the indictment is an increasingly personal matter according to Gabriel Garcia Marquez.	Charles Lane was a car salesman.	2
According to Charles Lane, a reporter for the New Republic, the indictment is an increasingly personal matter according to Gabriel Garcia Marquez.	Charles Lane made a fortune from this affair.	1
One law enforcement agency is not an agency that can deal with these issues in Washington this morning.	The post office was not the only political outpost in Washington.	0
One law enforcement agency is not an agency that can deal with these issues in Washington this morning.	Political parties are dissolved early in the morning.	1
One law enforcement agency is not an agency that can deal with these issues in Washington this morning.	There were only pleasures in the resort, mainly	2
One can imagine a bulldozer driver clearing a road for a new development, designed by architect Hey, Loyd...	You can imagine a bulldozer driver driving a bulldozer	1
One can imagine a bulldozer driver clearing a road for a new development, designed by architect Hey, Loyd...	You can imagine a bulldozer worker	0
One can imagine a bulldozer driver clearing a road for a new development, designed by architect Hey, Loyd...	You can't imagine a bulldozer worker	2
I called him in a letter I wrote to the Doctor. He seemed pleased, and he sent me a small fruitcake for Christmas.	I am sure that the doctor received my letter.	0
I called him in a letter I wrote to the Doctor. He seemed pleased, and he sent me a small fruitcake for Christmas.	I didn't eat the bread the doctor gave me that Christmas.	1
I called him in a letter I wrote to the Doctor. He seemed pleased, and he sent me a small fruitcake for Christmas.	The doctor sent me a bottle of wine that Christmas	2
The group had previously been known by the memorable name Bean Eaters, which, ironically, could also be mistaken for an Indian surname.	They changed the name of their church because it wasn't popular.	1
The group had previously been known by the memorable name Bean Eaters, which, ironically, could also be mistaken for an Indian surname.	The group had an earlier name that could also be considered an Indian surname.	0
The group had previously been known by the memorable name Bean Eaters, which, ironically, could also be mistaken for an Indian surname.	The organization had only one name.	2
I could not find such a definition in a dictionary	I found the definition in the dictionary	2
I could not find such a definition in a dictionary	I looked it up in the dictionary and found no explanation.	0
I could not find such a definition in a dictionary	The dictionary I used was a standard dictionary.	1
How can this be done?	How many are helpless?	2
How can this be done?	How could anyone commit such a heinous crime?	1
How can this be done?	How could one person do that?	0
In addition, according to the introduction, the words are known to have been invented in the 20th century, but he omits military terms from the early 20th century.	According to the foreword, it contains material from the 20th century but does not take into account earlier languages.	0
In addition, according to the introduction, the words are known to have been invented in the 20th century, but he omits military terms from the early 20th century.	It contains all the languages that have existed since the beginning of time.	2
In addition, according to the introduction, the words are known to have been invented in the 20th century, but he omits military terms from the early 20th century.	There are many different languages written before the twentieth century.	1
If someone owns a 1984 copy, he may be annoyed that he had to buy this rather than the shorter (and more expensive) Aid.	The 1984 edition was the best.	1
If someone owns a 1984 copy, he may be annoyed that he had to buy this rather than the shorter (and more expensive) Aid.	The book is not for sale.	2
If someone owns a 1984 copy, he may be annoyed that he had to buy this rather than the shorter (and more expensive) Aid.	The added food was cheaper than the scroll.	0
Explained by Bernstein in the introduction	Bernstein does not elaborate.	1
Explained by Bernstein in the introduction	It was only in the conclusion that Bernstein made his point.	2
Explained by Bernstein in the introduction	Presiding over the congregation was a matter of interpretation.	0
This is not a law, but it is hard for a foreigner to tell the difference, even if there are more than twenty.	Indigenous peoples themselves have also faced difficulties in their use over the centuries	1
This is not a law, but it is hard for a foreigner to tell the difference, even if there are more than twenty.	Slander is the easiest thing for strangers to hear.	2
This is not a law, but it is hard for a foreigner to tell the difference, even if there are more than twenty.	These words are not easy for a foreigner to understand.	0
Finally, one must be on guard against the tendency to exaggerate.	It is the job of media executives to identify these errors.	1
Finally, one must be on guard against the tendency to exaggerate.	Growth is a good way to see the present; it's a good way to forget something.	2
Finally, one must be on guard against the tendency to exaggerate.	Understanding can be lost if the sentence is spoken slowly.	0
Do not deceive yourselves with empty speeches.	Bathing is a good way to keep yourself organized and alert.	2
Do not deceive yourselves with empty speeches.	If the fire is too high, it can make a person fall on his head	0
Do not deceive yourselves with empty speeches.	Today, the volcano is five times higher than it used to be in those days.	1
There is no other occupation that is more degrading.	Other professions are more prestigious in themselves.	1
There is no other occupation that is more degrading.	There are many rituals that involve self-sacrifice	2
There is no other occupation that is more degrading.	There is no more serious self-blame.	0
Such men, because of their own vanity and greed for money, are lacking in wisdom and are not honored by their own country.	There's no good name in the papers.	2
Such men, because of their own vanity and greed for money, are lacking in wisdom and are not honored by their own country.	These outdated books do not have a good reputation.	0
Such men, because of their own vanity and greed for money, are lacking in wisdom and are not honored by their own country.	Women's marriages are mentioned in these news reports	1
A lite/light refers to the shape of the beer	Biya fragments may refer to lite or light	0
A lite/light refers to the shape of the beer	Lite and light are used to flavor wine and whiskey	2
A lite/light refers to the shape of the beer	The weight of the cold beer is not high enough	1
He makes a name for himself in the middle of the day when neither he nor a trusted representative is needed.	People couldn't think of another name.	1
He makes a name for himself in the middle of the day when neither he nor a trusted representative is needed.	The name is overused.	0
He makes a name for himself in the middle of the day when neither he nor a trusted representative is needed.	It must be magnified.	2
Since these facts are known, woe to the scribe who adds to his own trickery!	Her birth is the most shameful event in human history.	2
Since these facts are known, woe to the scribe who adds to his own trickery!	A well-written message is more likely to be remembered than one that is poorly written.	0
Since these facts are known, woe to the scribe who adds to his own trickery!	A well-written constitution is watered down by excessive printing	1
When the English learned of this sinister practice, they honored it and promoted it	The English have no respect for people.	2
When the English learned of this sinister practice, they honored it and promoted it	The British abandoned the global economy	1
When the English learned of this sinister practice, they honored it and promoted it	The English are the most taxed people in the world	0
At times, he was the most cunning.	Some sunspots are not visible to the naked eye.	0
At times, he was the most cunning.	He does not shout because of some attempted shouting.	1
At times, he was the most cunning.	They are easily spotted from a distance	2
It is true that there are more dialects of English in Britain than in North America, and those who hear them spoken will tell you that some of them have no meaningful connection with one another.	There are more English vernaculars in Great Britain than in the United States.	0
It is true that there are more dialects of English in Britain than in North America, and those who hear them spoken will tell you that some of them have no meaningful connection with one another.	The vernaculars of American and British English are so similar that there is little difference between them.	2
It is true that there are more dialects of English in Britain than in North America, and those who hear them spoken will tell you that some of them have no meaningful connection with one another.	North Americans could hardly understand the vernaculars of British English.	1
